,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
12244,12244,3218,religieux,religieux,religieux*,ʀəliʒjœ,religious,religious,0.8,0.375,0.2135416666666666,0.25,2.75,0.2265625,0,loan,1,,7.5889014999999995,1.0,1.0
12245,12245,3401,animality,animatrice,animality*,animatʀiz,animality,animator,0.5,0.2222222222222222,0.1226851851851851,0.1435185185185185,2.0138888888888893,0.1226851851851851,4,hard_negative,0,,-5.8509874,0.4119856357574463,0.7827349901199341
12246,12246,3283,abstention,abandoner,əbˈstɛnʧən,abɑ̃dɔnəʀ,abstention,abandon,0.7,0.25,0.1145833333333333,0.1302083333333333,1.859375,0.1145833333333333,7,hard_negative,0,,-11.244749,0.26002800464630127,0.6845806241035461
12247,12247,2419,parquetage,attaché,parquetage*,ataʃe,parquet,attaché,0.6363636363636364,0.5555555555555556,0.4259259259259259,0.4814814814814814,3.6527777777777777,0.4791666666666667,8,hard_negative,0,,-14.561135,0.3281089961528778,0.3252653181552887
12248,12248,292,baguette,banquette,ˌbæˈgɛt,bɑ̃kɛt,baguette,bench,0.5714285714285714,0.2,0.2,0.225,1.7,0.2208333333333333,2,hard_negative,0,,-2.5400257,0.5767931342124939,0.8649080395698547
12249,12249,2434,macaroon,macaron,macaroon*,makaʀɔ̃,macaroon,macaron,0.6666666666666666,0.375,0.2578125,0.296875,2.203125,0.2864583333333333,1,loan,1,,7.385453699999999,0.8564255833625793,0.7056111693382263
12250,12250,5571,pétillant naturel,brise-soleil,pétillant* naturel*,bʀizə-sɔləj,natural sparkling,Sun blocker,0.9473684210526316,0.3333333333333333,0.4075520833333333,0.4505208333333332,3.640625,0.4401041666666666,15,hard_negative,0,,-7.790161599999999,0.4623570144176483,0.7659581303596497
12251,12251,3504,avertissement,balletomane,avertissement*,balətɔman,Warning,balletomane,0.7857142857142857,0.3076923076923077,0.3205128205128205,0.3557692307692308,2.7788461538461537,0.3509615384615384,10,hard_negative,0,,-16.04186,0.43632304668426514,0.7771271467208862
12252,12252,3781,cabaret,cabernet,ˌkæbərˈeɪ,kabɛʀnɛ,cabaret,cabernet,0.7777777777777778,0.1428571428571428,0.0744047619047618,0.0952380952380952,1.3392857142857142,0.0744047619047618,2,hard_negative,0,,-3.6329050000000005,0.5791769623756409,0.7070982456207275
12253,12253,2294,nepotism,sympathiser,ˈnɛpəˌtɪzəm,sɛ̃patizəʀ,nepotism,sympathize,0.6363636363636364,0.2222222222222222,0.0671296296296296,0.0694444444444444,1.0,0.0671296296296296,7,hard_negative,0,,-5.0755377,0.44746580719947815,0.5576130747795105
12254,12254,5470,orgy,à la,ˈɔrʤi,a la,orgy,to the,1.0,0.0,0.1249999999999999,0.1527777777777777,1.4166666666666667,0.1249999999999999,4,hard_negative,0,,-5.9223776,0.3166283965110779,0.3963683843612671
12255,12255,3491,statuesque,statuesque,ˌstæʧuˈɛsk,statɥɛsk,statuesque,statuesque,0.5,0.25,0.1302083333333333,0.1458333333333333,1.28125,0.140625,0,loan,1,,4.9950495,1.0,1.0
12256,12256,9386,goitre,vitrail,goitre*,vitʀe,goitre,stained glass,0.5714285714285714,0.2,0.0958333333333333,0.125,1.975,0.0958333333333333,5,hard_negative,0,,-6.354849,0.37557417154312134,0.5856253504753113
12257,12257,2695,rail,déblai,reɪl,debl,rail,excavation,0.5,0.5,0.1145833333333333,0.1458333333333333,3.09375,0.1145833333333333,5,hard_negative,0,,-5.997776,0.36193305253982544,0.3771750032901764
12258,12258,411,bouchée,aubain,bouchée*,obɛ̃,bite,aubain,0.875,0.6666666666666666,0.5476190476190477,0.6071428571428571,4.5,0.6071428571428571,6,random,0,734.0,-8.851382000000001,0.5152624249458313,0.5704508423805237
12259,12259,10665,morale,morelle,məræl,mɔʀɛl,morale,morelle,0.6,0.0,0.0583333333333333,0.075,0.625,0.0583333333333333,2,hard_negative,0,,-2.2870307,0.5093587636947632,0.782325029373169
12260,12260,10294,enguiché,inaction,enguiché*é,inaksjɔ̃,hooked,inaction,0.9,0.4285714285714285,0.1875,0.2083333333333333,2.125,0.2005208333333333,7,hard_negative,0,,-6.215996700000001,0.38728606700897217,0.5491308569908142
12261,12261,8376,ordonnance,arrestation,ordonnance*,aʀʀɛstasjɔ̃,arrangement,arrest,0.9090909090909092,0.5,0.1458333333333333,0.1583333333333333,2.675,0.1458333333333333,9,hard_negative,0,,-13.4256935,0.5051068663597107,0.5574752688407898
12262,12262,959,corvette,colonnette,kɔrˈvɛt,kɔlɔnɛt,corvette,columns,0.4285714285714285,0.2857142857142857,0.18154761904761899,0.2142857142857142,1.9285714285714288,0.1964285714285714,4,hard_negative,0,,-12.522161500000001,0.5702097415924072,0.8117066621780396
12263,12263,3958,chard,allonge,ʧɑrd,alɔ̃ʒ,chard,elongate,1.0,0.25,0.3020833333333333,0.3541666666666667,2.8125,0.328125,7,hard_negative,0,,-5.1201057,0.4109208583831787,0.5041943192481995
12264,12264,5096,intransigent,adénoïde,ˌɪnˈtrænzəʤənt,adenoid,intransigent,adenoid,0.9285714285714286,0.3636363636363636,0.3674242424242424,0.4053030303030303,3.022727272727273,0.4053030303030303,10,hard_negative,0,,-16.36139,0.31337177753448486,0.8153771758079529
12265,12265,3687,tutu,tutu,ˈtuˌtu,tyty,tutu,tutu,0.6666666666666666,0.0,0.0208333333333333,0.0208333333333333,0.25,0.0208333333333333,0,loan,1,,2.8180902000000003,1.0,1.0
12266,12266,4906,galvanize,arborescence,ˈgælvəˌnaɪz,aʀbɔʀəsɑ̃s,galvanize,tree structure,0.9090909090909092,0.2222222222222222,0.2083333333333333,0.2314814814814815,2.0694444444444446,0.2175925925925926,11,hard_negative,0,,-10.219255,0.3970199227333069,0.858281672000885
12267,12267,1232,dirigisme,dirigiste,dirigisme*,diʀiʒist,dirigisme,dirigiste,0.5,0.375,0.1666666666666666,0.203125,2.53125,0.1666666666666666,1,hard_negative,0,,3.5748562999999995,0.6465283036231995,0.8488224744796753
12268,12268,6318,adaptation,endoctriner,ˌædəpˈteɪʃən,ɑ̃dɔktʀinəʀ,adaptation,indoctrinate,0.75,0.4,0.1041666666666666,0.1166666666666666,1.7,0.1041666666666666,9,hard_negative,0,,-5.920107,0.2708803117275238,0.7674857974052429
12269,12269,4602,en flute,en brosse,ɛn flut,ən bʀɔs,a flute,in brush,0.7142857142857143,0.0,0.0868055555555555,0.0972222222222222,1.0833333333333333,0.0868055555555555,5,hard_negative,0,,-6.197508,0.5421211123466492,0.7276029586791992
12270,12270,3178,viennoiserie,adénoïde,viennoiserie*,adenoid,pastry,adenoid,0.6923076923076923,0.5833333333333334,0.4253472222222221,0.4791666666666667,4.375,0.4722222222222221,9,hard_negative,0,,-12.499609,0.2617436349391937,0.7385851740837097
12271,12271,4170,coquille,secrétariat,coquille*,sɛkʀetaʀja,coquille,secretariat,1.0,0.3,0.2875,0.3166666666666667,2.8875,0.3083333333333333,10,hard_negative,0,,-9.406584,0.32456472516059875,0.4500885009765625
12272,12272,999,clafoutis,clafoutis,clafoutis*,klafuti,clafoutis,clafoutis,0.4,0.3333333333333333,0.2060185185185185,0.2268518518518519,1.6666666666666667,0.2268518518518519,0,loan,1,,3.5729334,1.0,1.0
12273,12273,29,abime,abime,abime*,abim,abyss,abyss,0.3333333333333333,0.2,0.1791666666666666,0.2,1.45,0.2,0,loan,1,,2.3693705,1.0,1.0
12274,12274,3521,badelaire,bizarrerie,badelaire*,bizaʀʀəʀi,badelaire,oddity,0.9,0.1111111111111111,0.1041666666666666,0.125,1.5694444444444444,0.1041666666666666,7,hard_negative,0,,-4.9373565,0.4780610501766205,0.8556665182113647
12275,12275,1677,frondeur,faubourg,frondeur*,fobuʀɡ,slinger,faubourg,0.6666666666666666,0.625,0.3203125,0.375,3.609375,0.3515625,6,hard_negative,0,,-9.213783,0.6003726720809937,0.6341844797134399
12276,12276,452,bretessé,beurre manié,bretessé*é,bœʀʀə mɑ̃je,bretessé,mania butter,0.9090909090909092,0.5555555555555556,0.1875,0.2314814814814814,3.8055555555555554,0.1875,8,random,0,803.0,-16.509579000000002,0.43440043926239014,0.7658209800720215
12277,12277,2145,haha,haha,haha*,aa,haha,haha,0.6,0.5,0.4479166666666667,0.5,3.625,0.5,0,loan,1,,1.7981296999999998,1.0,1.0
12278,12278,10274,employés,en plein air,employés*,ən pləin ɛʀ,employees,outside,0.8181818181818182,0.4444444444444444,0.1736111111111111,0.1898148148148148,1.6944444444444444,0.1828703703703703,9,hard_negative,0,,-5.849305,0.5049968361854553,0.6444501876831055
12279,12279,5239,maniac,linéique,ˈmeɪniˌæk,lineik,maniac,linear,0.7777777777777778,0.2857142857142857,0.1845238095238095,0.2023809523809523,1.7321428571428572,0.1994047619047619,6,hard_negative,0,,-5.4651575,0.4310786724090576,0.5618181228637695
12280,12280,8778,saboteur,sabotage,ˌsæbəˈtər,sabɔtaʒ,saboteur,sabotage,0.6666666666666666,0.1428571428571428,0.0535714285714285,0.0654761904761904,0.7857142857142857,0.0535714285714285,3,hard_negative,0,,-2.7365444,0.743682324886322,0.9121100902557373
12281,12281,3183,rapportage,rapportage,rapportage*,ʀapɔʀtaʒ,report,report,0.6363636363636364,0.2222222222222222,0.1666666666666666,0.2037037037037037,2.0277777777777777,0.1782407407407407,0,loan,1,,2.7611306,1.0,1.0
12282,12282,1216,crayon,crayon,kreɪɑn,kʀaiɔ̃,crayon,crayon,0.8333333333333334,0.1666666666666666,0.2256944444444444,0.2569444444444445,1.9791666666666667,0.2395833333333333,0,loan,1,,4.8777905,1.0,1.0
12283,12283,827,cinema,semé,ˈsɪnəmə,səme,cinema,sown,0.5714285714285714,0.3333333333333333,0.3159722222222222,0.3472222222222222,2.5416666666666665,0.3472222222222222,4,hard_negative,0,,-4.3431845000000004,0.3418046236038208,0.5996288061141968
12284,12284,9087,verjus,pétiole,verjus*,pesjɔl,verjus,petiole,0.7142857142857143,0.3333333333333333,0.0868055555555555,0.1041666666666666,1.4375,0.0868055555555555,7,hard_negative,0,,-11.238249,0.4868122637271881,0.7795316576957703
12285,12285,4183,corridor,carrousel,ˈkɔrɪdər,kaʀʀuzəl,corridor,carrousel,0.875,0.125,0.1927083333333333,0.2291666666666666,1.890625,0.2083333333333333,6,hard_negative,0,,-2.9488783,0.6152713894844055,0.7777596712112427
12286,12286,3991,chemin de ronde,crème de cassis,chemin* də ronde*,kʀə̀mɛ də kasi,walkway,Cassis,0.7647058823529411,0.3076923076923077,0.2083333333333333,0.2307692307692307,2.0096153846153846,0.2211538461538461,10,hard_negative,0,,-7.53145,0.3787127137184143,0.2938147187232971
12287,12287,1280,douche,bouche,duʃ,buʃ,douche,blocked,0.3333333333333333,0.3333333333333333,0.0347222222222222,0.0416666666666666,0.375,0.0347222222222222,1,hard_negative,0,,-2.8466282000000005,0.681110680103302,0.8380036354064941
12288,12288,4096,colporteur,boulevardier,colporteur*,buləvaʀdjəʀ,colporteur,boulevardier,0.9090909090909092,0.2727272727272727,0.1856060606060606,0.2159090909090909,1.9545454545454544,0.1950757575757576,8,hard_negative,0,,-8.813504,0.6149508357048035,0.7435106039047241
12289,12289,1872,filé,filé,filé*é,file,filet,filet,0.5,0.25,0.1791666666666666,0.2,1.45,0.2,0,loan,1,,2.1621273,1.0,1.0
12290,12290,6893,chambré,crémaillère,chambré*é,kʀemelə̀ʀ,room,rack,0.8888888888888888,0.5,0.1041666666666666,0.1302083333333333,2.15625,0.1041666666666666,8,hard_negative,0,,-10.383526,0.5384473204612732,0.5976012349128723
12291,12291,5427,nouveau,navarin,ˌnuˈvoʊ,navaʀɛ̃,new,navarin,1.0,0.1666666666666666,0.2291666666666667,0.25,2.208333333333333,0.25,6,hard_negative,0,,-7.072405000000001,0.3776018023490906,0.5681983828544617
12292,12292,6489,aviator,civiliser,ˈeɪviˌeɪtər,sivilizəʀ,aviator,civilize,0.7272727272727273,0.2222222222222222,0.0925925925925925,0.1157407407407407,1.8194444444444444,0.0925925925925925,6,hard_negative,0,,-0.26224715,0.606003999710083,0.8404306769371033
12293,12293,2074,lyric,blanc,ˈlɪrɪk,blɑ̃k,lyric,blanc,0.6666666666666666,0.4,0.2958333333333333,0.3416666666666667,3.175,0.3166666666666667,4,hard_negative,0,,-6.965617699999999,0.4882908761501312,0.5787262916564941
12294,12294,777,caroche,caroche,kəroʊʧ,kaʀɔʃ,buggy,buggy,0.8333333333333334,0.2,0.1458333333333333,0.175,2.425,0.1458333333333333,0,loan,1,,3.2956084999999997,1.0,1.0
12295,12295,9783,billon,de laine,ˈbɪlən,də lɛn,billon,of wool,0.6666666666666666,0.2,0.0458333333333333,0.0499999999999999,0.525,0.0458333333333333,6,hard_negative,0,,-6.776109,0.3808421194553375,0.6132528781890869
12296,12296,881,impoverished,misérable,ˌɪmˈpɑvrɪʃt,mizeʀabl,impoverished,wretched,0.9090909090909092,0.6666666666666666,0.2708333333333332,0.3101851851851852,3.8194444444444446,0.2847222222222221,9,synonym,0,,-13.975929,0.43460094928741455,0.7050136923789978
12297,12297,1967,jougs,auguste,jougs*,oɡst,jougs,auguste,0.6666666666666666,0.75,0.2447916666666666,0.28125,5.625,0.2447916666666666,5,hard_negative,0,,-3.7329879999999998,0.3807900846004486,0.4701128900051117
12298,12298,212,appui,appui,appui*,apɥi,support,support,0.5,0.4,0.2041666666666667,0.2333333333333333,2.05,0.225,0,loan,1,,3.3963913999999997,1.0,1.0
12299,12299,2094,grandam,grand dame,grandam*,ɡʀɑ̃d dam,grandam,great lady,0.7777777777777778,0.2857142857142857,0.1785714285714285,0.2083333333333333,1.8392857142857144,0.1934523809523809,3,loan,1,,3.4347867999999995,0.5177148580551147,0.73851478099823
12300,12300,4435,develop,développé,dɪˈvɛləp,devəlɔpe,develop,developed,0.625,0.125,0.1328125,0.1458333333333333,1.125,0.1458333333333333,3,hard_negative,0,,-3.8745027000000003,0.4404109716415405,0.8288330435752869
12301,12301,6394,angélique,animateur,angélique*,animatœʀ,angelic,animator,0.8,0.5,0.1067708333333333,0.1197916666666666,1.640625,0.1067708333333333,6,hard_negative,0,,-9.941253999999999,0.40380755066871643,0.629386305809021
12302,12302,10866,ramollissement,métoclopramide,ramollissement*,metɔklɔpʀamid,softening,metoclopramide,0.8666666666666667,0.4285714285714285,0.18154761904761899,0.2023809523809523,2.1875,0.1875,11,hard_negative,0,,-9.777916000000001,0.28591078519821167,0.7162616848945618
12303,12303,1825,faute de mieux,faute de mieux,faute* də mieux*,fotə də mjœ,for lack of better,for lack of better,0.5625,0.3333333333333333,0.2517361111111111,0.28125,2.21875,0.2777777777777777,0,loan,1,,5.0171660000000005,1.0,0.9999992251396179
12304,12304,5460,ondes martenot,acétylène,ondes* martenot*,azetilə̀n,martenot waves,acetylene,0.875,0.3846153846153846,0.3814102564102564,0.4230769230769231,3.3076923076923075,0.4230769230769231,13,hard_negative,0,,-8.067343,0.16749057173728943,0.6059766411781311
12305,12305,226,assart,abatis,assart*,abati,assart,abatis,0.5714285714285714,0.6666666666666666,0.2777777777777777,0.3194444444444445,3.7708333333333335,0.2916666666666667,5,hard_negative,0,,-9.527983,0.4937039911746979,0.48069578409194946
12306,12306,4173,cordage,carton,ˈkɔrdəʤ,kaʀtɔ̃,cordage,carton,0.8571428571428571,0.0,0.0916666666666666,0.1083333333333333,0.975,0.0916666666666666,5,hard_negative,0,,-2.0522647000000003,0.610173225402832,0.5999559164047241
12307,12307,11090,visiere,café au lait,visiere*,kafe o lɛ,visor,coffee with milk,1.0,0.2857142857142857,0.1101190476190476,0.1309523809523809,1.2678571428571428,0.1101190476190476,12,hard_negative,0,,-10.586639,0.4751822054386139,0.5267061591148376
12308,12308,2146,masseuse,maréchaussée,masseuse*,maʀeʃose,masseuse,constabulary,0.5555555555555556,0.375,0.1093749999999999,0.1302083333333333,2.453125,0.1093749999999999,7,hard_negative,0,,-12.143708,0.47898873686790466,0.5006564259529114
12309,12309,4111,compensable,chemin de fer,kəmˈpɛnsəbəl,ʃəmin dɛ fəʀ,compensable,railway,0.75,0.1818181818181818,0.1458333333333333,0.1628787878787878,1.4659090909090908,0.1553030303030303,10,hard_negative,0,,-7.203850699999999,0.3409387171268463,0.4454003870487213
12310,12310,1857,feuilletonist,feuilletoniste,feuilletonist*,fœjlətɔnist,serialist,columnist,0.5,0.1538461538461538,0.1618589743589743,0.1794871794871794,1.4326923076923077,0.1762820512820512,1,loan,1,,-12.35181,0.9815443158149719,0.7714852690696716
12311,12311,8190,medallion,mésalliance,məˈdæljən,mezaljɑ̃s,medallion,misalliance,0.7777777777777778,0.125,0.0546875,0.0572916666666666,0.875,0.0546875,5,hard_negative,0,,-5.154488,0.34309688210487366,0.749474287033081
12312,12312,2152,matinal,marinade,matinal*,maʀinad,morning,marinade,0.375,0.2857142857142857,0.0595238095238095,0.0654761904761904,1.2321428571428572,0.0595238095238095,3,hard_negative,0,,-2.9894357000000005,0.5571443438529968,0.7383319139480591
12313,12313,839,-cephaly,-céphalie,-cephaly*,-sefali,-cephaly,-cephaly,0.5555555555555556,0.2857142857142857,0.1755952380952381,0.1964285714285714,1.7142857142857142,0.1904761904761904,3,loan,1,,3.3660793,0.7663050293922424,0.7575821280479431
12314,12314,2969,piqué,piqué,piqué*é,pike,pique,pique,0.7142857142857143,0.0,0.3055555555555556,0.3402777777777778,2.5,0.3402777777777778,0,loan,1,,1.7314917,1.0,1.0
12315,12315,8147,manchette,bénédictin,manchette*,benediktɛ̃,cuff,Benedictine,0.8,0.4444444444444444,0.1064814814814814,0.1157407407407407,2.0972222222222223,0.1064814814814814,8,hard_negative,0,,-16.99996,0.4004685580730438,0.6844581365585327
12316,12316,10250,ecrasite,écrasement,ecrasite*,ekʀazəmɑ̃,crushed,crushing,0.7777777777777778,0.25,0.09375,0.109375,1.1875,0.09375,5,hard_negative,0,,-1.4890862,0.46869516372680664,0.7073761224746704
12317,12317,500,bled,bled,blɛd,blɛ,bled,bled,0.25,0.25,0.2291666666666666,0.25,1.8125,0.25,0,loan,1,,2.7356877,1.0,1.0
12318,12318,928,silent,réservé,ˈsaɪlənt,ʀezɛʀve,silent,reserve,1.0,0.7142857142857143,0.2142857142857142,0.2619047619047619,4.0,0.2142857142857142,6,synonym,0,,-7.2230296,0.4122520983219147,0.7090430855751038
12319,12319,9964,chiffonade,crédibilité,chiffonade*,kʀedibilite,crumpling,credibility,1.0,0.3636363636363636,0.1609848484848485,0.178030303030303,1.625,0.1704545454545454,10,hard_negative,0,,-16.142347,0.41859689354896545,0.188578262925148
12320,12320,8267,morelle,meridien,morelle*,məʀidjɛ̃,morelle,meridien,0.875,0.1428571428571428,0.1041666666666666,0.11904761904761901,1.6428571428571428,0.1041666666666666,5,hard_negative,0,,-6.4214134000000005,0.5594624876976013,0.7171622514724731
12321,12321,418,pompous,arrogant,ˈpɑmpəs,aʀʀɔɡɑ̃,pompous,arrogant,1.0,0.8333333333333334,0.2951388888888889,0.3402777777777778,4.5625,0.2951388888888889,8,synonym,0,,-14.512084,0.4818224012851715,0.6436575651168823
12322,12322,134,animateur,banquette,animateur*,bɑ̃kɛt,animator,bench,0.9,0.6666666666666666,0.4699074074074073,0.5277777777777779,4.375,0.5138888888888888,7,random,0,208.0,-10.615056,0.48505064845085144,0.5358772873878479
12323,12323,4419,deshabille,charivari,deshabille*,ʃaʀivaʀi,country bill,charivari,0.8181818181818182,0.2,0.2624999999999999,0.2875,2.4,0.2791666666666667,8,hard_negative,0,,-6.4170465,0.3472990095615387,0.7912927865982056
12324,12324,909,compute,cosmopolite,kəmˈpjut,kɔsmɔpɔlit,compute,cosmopolite,0.6,0.3,0.3104166666666667,0.3416666666666667,2.7625,0.3375,5,hard_negative,0,,-14.679766,0.5521172881126404,0.7651737332344055
12325,12325,2397,livre,livre,livre*,livʀ,book,book,0.5,0.2,0.2041666666666667,0.25,1.825,0.2333333333333333,0,loan,1,,5.4716287,1.0,1.0
12326,12326,3733,bric-a-brac,vraisemblance,bric-a-brac*,vʀɛsɑ̃blɑ̃s,bric-a-brac,likelihood,0.9166666666666666,0.2222222222222222,0.1134259259259259,0.1435185185185185,1.4444444444444444,0.1134259259259259,9,hard_negative,0,,-7.899491,0.3030003011226654,0.7755892872810364
12327,12327,2868,passe-partout,passe-partout,passe-partout*,pasə-paʀtu,master key,master key,0.4285714285714285,0.25,0.2482638888888888,0.2777777777777777,2.03125,0.2708333333333333,0,loan,1,,5.828153599999999,1.0,0.9999994039535522
12328,12328,10605,manipulation,matérialisme,məˌnɪpjəˈleɪʃən,mateʀjalism,manipulation,materialism,0.8,0.3846153846153846,0.2115384615384615,0.2307692307692307,2.125,0.2275641025641025,9,hard_negative,0,,-8.899869,0.5667905211448669,0.6070153713226318
12329,12329,2116,grippe,grippe,grippe*,ɡʀip,flu,flu,0.7142857142857143,0.6,0.3458333333333333,0.4083333333333334,4.725,0.3666666666666666,0,loan,1,,4.740933,1.0,1.0
12330,12330,6282,abandonment,enfant terrible,əˈbændənmənt,ɑ̃fɑ̃t tɛʀʀibl,abandonment,enfant terrible,1.0,0.4545454545454545,0.1382575757575757,0.1515151515151515,2.0795454545454546,0.1382575757575757,13,hard_negative,0,,-7.9631357000000005,0.39081209897994995,0.7292416095733643
12331,12331,7513,émigré,luminaire,éémigré*é,lyminɛʀ,émigré,luminaire,0.7777777777777778,0.5714285714285714,0.1071428571428571,0.1369047619047619,2.125,0.1071428571428571,6,hard_negative,0,,-10.90023,0.5060492157936096,0.6650466918945312
12332,12332,10666,morel,morelle,mərˈɛl,mɔʀɛl,morel,morelle,0.5,0.0,0.0416666666666666,0.0583333333333333,0.475,0.0416666666666666,2,hard_negative,0,,-2.5483532,0.8182231187820435,0.744352400302887
12333,12333,3792,vraisemblance,vraisemblance,vraisemblance*,vʀɛsɑ̃blɑ̃s,likelihood,likelihood,0.7142857142857143,0.3846153846153846,0.3269230769230769,0.3685897435897435,2.8653846153846154,0.3589743589743589,0,loan,1,,6.757758,1.0,0.9999993443489075
12334,12334,9332,en pointe,annaliste,ɛn pɔɪnt,ɑnalist,cutting edge,annalists,0.75,0.4285714285714285,0.1428571428571428,0.1607142857142857,2.946428571428572,0.1428571428571428,5,hard_negative,0,,-8.669663,0.30961543321609497,0.4543864130973816
12335,12335,2373,lieu jaune,lieu jaune,lu jaune*,ljəy ʒon,yellow place,yellow place,0.8888888888888888,0.4285714285714285,0.2232142857142857,0.2619047619047619,3.071428571428572,0.2232142857142857,0,loan,1,,3.2354963,1.0,1.0
12336,12336,1411,enjamb,diable,enjamb*,djabl,when,devil,0.5714285714285714,0.6666666666666666,0.2152777777777778,0.236111111111111,2.8125,0.2326388888888888,6,hard_negative,0,,-5.776637,0.4935082793235779,0.6755965948104858
12337,12337,2099,granulopexy,granulopexie,granulopexy*,ɡʀanylɔpəɡzi,granulopexy,granulopexie,0.6666666666666666,0.1666666666666666,0.1927083333333333,0.2152777777777778,1.6770833333333333,0.2083333333333333,2,loan,1,,6.3943959999999995,0.8337730169296265,0.26037272810935974
12338,12338,4725,euphonious,aéronautique,euphonious*,aeʀɔnotik,euphonious,aeronautics,0.8181818181818182,0.3,0.2125,0.2333333333333333,2.6375,0.2229166666666666,9,hard_negative,0,,-13.323345000000002,0.35958877205848694,0.5534985661506653
12339,12339,9353,fauvist,beau geste,fauvist*,bəo ʒɛst,fauvist,nice gesture,0.875,0.1428571428571428,0.0803571428571428,0.0892857142857142,0.875,0.0803571428571428,6,hard_negative,0,,-8.639078,0.5037136673927307,0.6587912440299988
12340,12340,3072,praline,praline,praline*,pʀalin,praline,praline,0.375,0.1428571428571428,0.1517857142857142,0.1785714285714285,1.3035714285714286,0.1666666666666666,0,loan,1,,3.5905602,1.0,1.0
12341,12341,8774,ruelle,rouelle,ˌruˈɛl,ʀwɛl,alley,rouelle,0.6666666666666666,0.25,0.0625,0.09375,1.0625,0.0625,1,hard_negative,0,,2.4681797000000003,0.7098371982574463,0.7780706882476807
12342,12342,10223,dragonné,plein air,dragonné*é,pləin ɛʀ,dragoned,outdoors,0.9,0.4285714285714285,0.2083333333333333,0.2395833333333333,2.28125,0.21875,9,hard_negative,0,,-5.8239136,0.5266647934913635,0.5537303686141968
12343,12343,4271,croque-madame,commencement,croque-madame*,kɔmɑ̃səmɑ̃,croque madame,commencement,0.9285714285714286,0.3333333333333333,0.3385416666666667,0.3819444444444445,2.9375,0.3784722222222222,10,hard_negative,0,,-5.9518375,0.29396066069602966,0.7841575145721436
12344,12344,1324,eclatant,gélatine,eclatant*,ʒelatin,striking,gelatin,0.5555555555555556,0.375,0.1901041666666666,0.2135416666666666,2.84375,0.2005208333333333,4,hard_negative,0,,-3.0023406,0.3375425338745117,0.8102105855941772
12345,12345,6679,brancard,avant-garde,brancard*,avɑ̃t-ɡaʀd,stretcher,avant-garde,0.9,0.5,0.1276041666666666,0.1614583333333333,2.40625,0.1276041666666666,6,hard_negative,0,,-10.106454,0.46358415484428406,0.6920127868652344
12346,12346,1368,deliminate,délimiter,deliminate*,delimitəʀ,define,delimit,0.3636363636363636,0.3,0.1354166666666666,0.15,1.6375,0.14375,4,loan,1,,4.075497,0.5248209834098816,0.7305853962898254
12347,12347,9484,pascal,vasquine,pæˈskæl,vaskin,pascal,vase,0.7142857142857143,0.1666666666666666,0.0520833333333333,0.0555555555555555,0.7291666666666666,0.0520833333333333,6,hard_negative,0,,-3.6021468999999997,0.5712367296218872,0.8139130473136902
12348,12348,164,anomal,animalier,anomal*,animaljəʀ,anomalous,animal,0.4444444444444444,0.3333333333333333,0.3101851851851852,0.3472222222222222,2.583333333333333,0.3472222222222222,4,hard_negative,0,,-4.7440394999999995,0.45837223529815674,0.7616869211196899
12349,12349,3121,punt,pointe,pənt,pɔɛ̃t,punt,pointe,0.6,0.25,0.0677083333333333,0.0833333333333333,1.625,0.0677083333333333,3,loan,1,,1.8827254,0.6178168654441833,0.5892291069030762
12350,12350,2443,magicienne,magicienne,magicienne*,maʒisjɛn,magician,magician,0.6363636363636364,0.5555555555555556,0.2361111111111111,0.2777777777777778,3.0,0.2476851851851851,0,loan,1,,4.6040906999999995,1.0,1.0
12351,12351,802,chignon,inox,chignon*,ino,hair bun,stainless steel,0.625,0.5,0.4513888888888889,0.5,3.625,0.5,4,hard_negative,0,,-4.503116599999999,0.44397249817848206,0.7702397704124451
12352,12352,115,delicate,délicat,ˈdɛləkət,delika,delicate,delicate,0.625,0.1428571428571428,0.1726190476190476,0.1845238095238095,1.4285714285714286,0.1845238095238095,2,synonym,0,,-2.554944,0.6149489879608154,0.6148664355278015
12353,12353,2705,rapporteur,capitoulat,rapporteur*,kapitula,rapporteur,capulat,0.6363636363636364,0.5,0.3,0.3583333333333333,3.6875,0.3270833333333333,8,hard_negative,0,,-5.9033628,0.5230785012245178,0.7987250089645386
12354,12354,638,brunaille,brunaille,brunaille*,bʀynel,brunaille,brunaille,0.7,0.3333333333333333,0.3287037037037037,0.3703703703703704,2.736111111111111,0.3611111111111111,0,loan,1,,3.6541424,1.0,1.0
12355,12355,645,dusky,morne,dusky*,mɔʀn,dusky,morne,1.0,0.8,0.3541666666666667,0.3916666666666666,4.225,0.375,5,synonym,0,,-10.010525,0.5816006660461426,0.8152627944946289
12356,12356,32,abri,bijou,abri*,biʒu,shelter,bijou,0.8,0.75,0.2291666666666666,0.2708333333333333,4.90625,0.2291666666666666,5,random,0,41.0,-9.771803,0.5208520293235779,0.7346184849739075
