loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,loan_unicode,original_unicode
रियासत,ایرانی,rijaːsət,ɒjrɒnj,princely state,ایرانی,0.875,0.7142857142857143,0.2857142857142857,0.3452380952380952,4.125,0.2976190476190475,6,random,Devanagari,Arabic
रिवाज,فَرق,rivaːd͡ʒ,færɣ,Custom,Divide,1.0,0.6,0.35,0.425,4.025,0.3708333333333333,5,random,Devanagari,Arabic
रिश्ता,میزبان,riʃtaː,mjzbɒn,Relationship,the host,1.0,0.6666666666666666,0.2777777777777777,0.3194444444444444,2.8541666666666665,0.2916666666666667,6,random,Devanagari,Arabic
रिश्वत,کافر,riʃvət,kɒfr,bribe,کافر,1.0,0.6666666666666666,0.4236111111111111,0.4861111111111111,4.395833333333333,0.4548611111111111,6,random,Devanagari,Arabic
रिश्वतख़ोर,حوصله,riʃvətxor,hvslh,briber,Mood,0.8888888888888888,0.5555555555555556,0.462962962962963,0.5324074074074073,4.402777777777778,0.5208333333333334,10,random,Devanagari,Arabic
रिसालदार,ماده,risaːldaːr,mɒdh,Risaldar,a matter,0.9,0.625,0.515625,0.5885416666666666,4.5625,0.578125,8,random,Devanagari,Arabic
रिहा,بیلچه,riɦaː,bjlt͡ʃh,released,Shovel,1.0,0.8,0.3333333333333333,0.3916666666666666,4.4,0.35,5,random,Devanagari,Arabic
रिहाई,مرض,riɦaːiː,mrz,release,Illness,1.0,0.8,0.4958333333333334,0.5916666666666667,5.45,0.5375,5,random,Devanagari,Arabic
रुख़,مصر,rux,msr,attitude,Egypt,1.0,1.0,0.3263888888888888,0.4166666666666667,5.75,0.3263888888888888,4,random,Devanagari,Arabic
रुख़सार,فرنگی,ruxsaːr,frŋj,rude,فرنگی,1.0,0.8333333333333334,0.4479166666666667,0.5347222222222222,5.3125,0.4930555555555555,7,random,Devanagari,Arabic
रूद,نوکری,ruːd,nvkrj,rudd,Job,1.0,1.0,0.4958333333333334,0.5833333333333334,5.575,0.5375,5,random,Devanagari,Arabic
रूबरू,کور,ruːbruː,kvr,face to face,blind,0.8571428571428571,0.6,0.4333333333333334,0.5,4.2,0.475,5,random,Devanagari,Arabic
रूम,رخ,ruːm,rx,room,Occur,0.75,0.6666666666666666,0.4097222222222222,0.4444444444444444,4.333333333333333,0.4444444444444444,3,random,Devanagari,Arabic
रूमाल,پنجه,ruːmaːl,pnd͡ʒh,Handkerchief,Claw,1.0,0.8,0.3791666666666667,0.4416666666666667,5.025,0.4,5,random,Devanagari,Arabic
रूस,گورستان,ruːs,ɡvrstɒn,Russia,گورستان,0.8571428571428571,0.7142857142857143,0.5684523809523808,0.6190476190476192,4.964285714285714,0.6190476190476192,7,random,Devanagari,Arabic
रूसी,زنا,ruːsiː,znɒ,Russian,Adultery,1.0,0.75,0.3489583333333333,0.3958333333333333,4.125,0.375,4,random,Devanagari,Arabic
रूह,تهران,ruːɦ,thrɒn,spirit,Tehran,1.0,0.6,0.4333333333333334,0.475,3.825,0.4708333333333333,5,random,Devanagari,Arabic
रेग,خوشبو,reɡ,xvʃbv,reggae,Fragrant,1.0,1.0,0.5,0.5666666666666667,5.575,0.5333333333333334,5,random,Devanagari,Arabic
रेगिस्तान,هوا,reɡistaːn,hvɒ,Desert,Air,1.0,0.75,0.6145833333333334,0.6927083333333333,5.203125,0.6822916666666667,9,random,Devanagari,Arabic
रेशम,امید,reʃəm,ɒmjd,Silk,Hope,1.0,0.8,0.325,0.3749999999999999,4.225,0.3583333333333333,4,random,Devanagari,Arabic
रेशमी,مردنی,reʃmiː,mrdnj,silky,مردنی,1.0,0.8,0.1874999999999999,0.25,3.125,0.1874999999999999,5,random,Devanagari,Arabic
रोज़गार,درزی,rozɡaːr,drzj,employment,Seam,0.8571428571428571,0.6666666666666666,0.3958333333333333,0.4791666666666667,4.75,0.4409722222222221,7,random,Devanagari,Arabic
रोज़मर्रा,درگاه,rozmərraː,drɡɒh,everyday,درگاه,0.8888888888888888,0.75,0.4348958333333333,0.515625,4.609375,0.4869791666666667,9,random,Devanagari,Arabic
रोज़ाना,باریک,rozaːnaː,bɒrjk,everyday,Slim,1.0,0.8333333333333334,0.3090277777777778,0.3680555555555555,4.104166666666667,0.3263888888888889,7,random,Devanagari,Arabic
रोज़ी,صاف,roziː,sɒf,rosy,صاف,1.0,0.75,0.3177083333333333,0.375,3.125,0.34375,5,random,Devanagari,Arabic
रोशनी,تباه,roʃniː,tbɒh,Light,Corruption,1.0,0.8,0.3958333333333333,0.4583333333333333,5.6,0.4166666666666666,5,random,Devanagari,Arabic
रौज़न,مسیحا,rɔːzən,msjhɒ,rauzan,Messiah,1.0,1.0,0.2999999999999999,0.3583333333333333,4.925,0.2999999999999999,5,random,Devanagari,Arabic
रौनक़,محنت,rɔːnəq,mhnt,Raunak,Hard work,0.8333333333333334,0.8,0.3208333333333333,0.375,3.725,0.3416666666666667,5,random,Devanagari,Arabic
रौशन,قبول,rɔːʃən,ɣbvl,light up,Accept,1.0,1.0,0.35,0.4083333333333333,4.75,0.3708333333333333,4,random,Devanagari,Arabic
रौशनी,سست,rɔːʃniː,sst,light,Weak,1.0,0.8,0.4333333333333333,0.4916666666666666,4.25,0.475,5,random,Devanagari,Arabic
लज़ीज़,مرد,ləziːz,mrd,delicious,Man,1.0,0.8,0.4375,0.4999999999999999,4.325,0.4791666666666667,6,random,Devanagari,Arabic
लद्दाख़,تنگ,ləddaːx,tŋ,Ladakh,tight,1.0,0.8333333333333334,0.6388888888888888,0.7013888888888888,5.5,0.7013888888888888,7,random,Devanagari,Arabic
लब,पैदाइश,ləb,पैदाइश,lab,birth,1.0,1.0,0.9027777777777778,1.0,7.25,1.0,6,random,Devanagari,Arabic
लश्कर,کنیز,ləʃkər,knjz,Army,Slave,1.0,0.8333333333333334,0.4340277777777777,0.4930555555555556,4.729166666666667,0.4652777777777777,5,random,Devanagari,Arabic
लश्करी,نا‌انصافی,ləʃkəriː,nɒ‌ɒnsɒfj,Lashkari,injustice,1.0,0.75,0.2708333333333333,0.3072916666666666,3.34375,0.2838541666666667,9,random,Devanagari,Arabic
लहजा,مستانه,ləɦd͡ʒaː,mstɒnh,tone,مستانه,1.0,1.0,0.3472222222222222,0.3888888888888889,5.208333333333333,0.3645833333333333,6,random,Devanagari,Arabic
लाजवर्द,شناخت,laːd͡ʒvərdə,ʃnɒxt,Shameless,cognition,1.0,0.75,0.4401041666666667,0.4947916666666666,4.265625,0.4765625,7,random,Devanagari,Arabic
लाज़िम,سطح,laːzim,sth,must,Level,1.0,0.8,0.4416666666666667,0.4833333333333333,4.25,0.4833333333333333,6,random,Devanagari,Arabic
लायक़,جواب,laːjəq,d͡ʒvɒb,worth,Answer,1.0,0.8,0.3333333333333333,0.3583333333333333,4.125,0.3541666666666667,5,random,Devanagari,Arabic
लाल,بنده,laːl,bndh,Red,Slave,1.0,0.75,0.390625,0.4375,5.03125,0.4166666666666667,4,random,Devanagari,Arabic
लाला,معافی,laːlaː,mʔɒfj,Lala,Sorry,1.0,0.6,0.3416666666666667,0.3833333333333333,3.95,0.3625,5,random,Devanagari,Arabic
लाश,خردبین,laːʃ,xrdbjn,dead body,Wisdom,1.0,0.8333333333333334,0.5347222222222222,0.6041666666666666,5.270833333333333,0.5972222222222222,6,random,Devanagari,Arabic
लिबास,سکته,libaːs,skth,dress,Stroke,1.0,1.0,0.3208333333333333,0.3583333333333333,4.525,0.3416666666666667,5,random,Devanagari,Arabic
लिसान,جرمانه,lisaːn,d͡ʒrmɒnh,Lisan,Fine,0.875,0.6666666666666666,0.3020833333333333,0.3472222222222222,4.0625,0.3194444444444444,6,random,Devanagari,Arabic
लुत्फ़,سیلاب,lutfə,sjlɒb,enjoy,the flood,1.0,0.8,0.2375,0.2666666666666666,5.225,0.2375,6,random,Devanagari,Arabic
लूक़ा,گذاره,luːqaː,ɡzɒrh,Luke,Pass,1.0,0.8,0.3416666666666667,0.3916666666666667,4.55,0.3625,5,random,Devanagari,Arabic
लोबिया,دعوی,lobijaː,dʔvj,cowpea,Claim,0.8571428571428571,0.6666666666666666,0.3784722222222222,0.4236111111111111,4.0,0.4131944444444445,6,random,Devanagari,Arabic
व,قیمت,və,ɣjmt,And,Price,1.0,1.0,0.5416666666666666,0.6041666666666667,5.0,0.5885416666666666,4,random,Devanagari,Arabic
वक़्फ़ा,لشکر,vəqfaː,lʃkr,waqf,Army,1.0,0.8,0.35,0.4166666666666666,4.55,0.3708333333333333,7,random,Devanagari,Arabic
वकील,روا,vəkiːl,rvɒ,Advocate,روا,1.0,0.8,0.5083333333333333,0.575,4.925,0.5458333333333333,4,random,Devanagari,Arabic
वग़ैरह,ماجرا,vəɣæːrəɦ,mɒd͡ʒrɒ,et cetera,Adventure,0.875,0.4285714285714285,0.3452380952380953,0.3809523809523809,3.392857142857143,0.375,6,random,Devanagari,Arabic
वज़ीर,مجبور,vəziːr,md͡ʒbvr,vizier,Forced,0.8571428571428571,0.8,0.1916666666666666,0.225,4.55,0.1916666666666666,5,random,Devanagari,Arabic
वतन,ناف,vətən,nɒf,homeland,ناف,1.0,0.8,0.4708333333333333,0.5166666666666667,4.55,0.5083333333333333,3,random,Devanagari,Arabic
वफ़ा,هرج,vəfaː,hrd͡ʒ,Wafa,هرج,1.0,1.0,0.4114583333333333,0.4895833333333333,5.03125,0.4375,4,random,Devanagari,Arabic
वफ़ादार,غدار,vəfaːdaːr,ɣdɒr,faithful,treacherous,0.7777777777777778,0.5714285714285714,0.431547619047619,0.4761904761904761,3.625,0.4732142857142857,7,random,Devanagari,Arabic
वरना,طنز,vərnaː,tnz,Otherwise,طنز,0.8333333333333334,0.8,0.45,0.525,4.6,0.5,4,random,Devanagari,Arabic
वर्ज़िश,منیب,vərziʃ,mnjb,work,Muneeb,1.0,0.8333333333333334,0.3854166666666667,0.4444444444444445,4.3125,0.4305555555555555,7,random,Devanagari,Arabic
वली,تمنا,vəliː,tmnɒ,wali,تمنا,1.0,0.75,0.2083333333333333,0.2291666666666666,3.46875,0.2083333333333333,4,random,Devanagari,Arabic
वलीअहद,میز,vəliːaɦəd,mjz,वलीअहद,Table,1.0,0.75,0.5963541666666667,0.6614583333333334,5.359375,0.6588541666666666,6,random,Devanagari,Arabic
वसीयत,زور,vəsiːjət,zvr,the legacy,Force,1.0,0.7142857142857143,0.5833333333333333,0.6547619047619048,5.125,0.6398809523809523,5,random,Devanagari,Arabic
वहशत,داروغه,vəɦʃət,dɒrvɣh,desperate,داروغه,1.0,0.6666666666666666,0.1805555555555555,0.2222222222222222,3.1041666666666665,0.1805555555555555,6,random,Devanagari,Arabic
वहशी,ناشتا,vəɦʃiː,nɒʃtɒ,goth,Breakfast,0.8333333333333334,0.4,0.1708333333333333,0.1833333333333333,2.625,0.1708333333333333,5,random,Devanagari,Arabic
वाक़ई,ھمشکل,vaːqəi,ھmʃkl,really,The same problem,1.0,0.8,0.3416666666666667,0.3916666666666666,5.125,0.3624999999999999,5,random,Devanagari,Arabic
वाक़िफ़,پایدان,vaːqif,pɒjdɒn,aware,Feet,1.0,0.5,0.2951388888888889,0.3263888888888889,3.1666666666666665,0.3125,7,random,Devanagari,Arabic
वादा,بحران,vaːdaː,bhrɒn,Promise,Crisis,1.0,0.6,0.3041666666666666,0.35,3.9,0.3208333333333333,5,random,Devanagari,Arabic
वापस,نازکی,vaːpəs,nɒzkj,Back,نازکی,1.0,0.8,0.225,0.25,4.525,0.225,5,random,Devanagari,Arabic
वापसी,بازو,vaːpsiː,bɒzv,Return,Arm,1.0,0.4,0.2875,0.325,2.75,0.3083333333333333,5,random,Devanagari,Arabic
वारिस,مشکل,vaːris,mʃkl,the heir,Problem,1.0,1.0,0.3416666666666667,0.3916666666666666,5.15,0.3625,5,random,Devanagari,Arabic
वालिद,شوق,vaːlid,ʃvɣ,Walid,Longing,1.0,1.0,0.4875,0.55,4.675,0.525,5,random,Devanagari,Arabic
वाह,مخالفت,vaːɦ,mxɒlft,Wow,Opposition,1.0,0.6666666666666666,0.5243055555555555,0.576388888888889,4.541666666666667,0.5694444444444444,6,random,Devanagari,Arabic
विरासत,چلغوزه,viraːsət,t͡ʃlɣvzh,Inheritance,چلغزه,1.0,0.8571428571428571,0.3184523809523809,0.375,4.75,0.3333333333333333,6,random,Devanagari,Arabic
विलायत,جهان,vilaːjət,d͡ʒhɒn,Vilayat,the world,1.0,0.7142857142857143,0.4761904761904762,0.5178571428571429,4.410714285714286,0.5178571428571429,6,random,Devanagari,Arabic
वीरान,بجای,viːraːn,bd͡ʒɒj,Deserted,instead of,1.0,0.6,0.3208333333333333,0.3666666666666666,3.95,0.3416666666666667,5,random,Devanagari,Arabic
शक,یهودیه,ʃək,jhvdjh,Doubt,جودیه,1.0,0.8333333333333334,0.5277777777777777,0.5833333333333334,5.1875,0.5729166666666666,6,random,Devanagari,Arabic
शक्कर,رقص,ʃəkkər,rɣs,Sugar,Dance,1.0,0.8333333333333334,0.53125,0.611111111111111,5.020833333333333,0.5833333333333333,5,random,Devanagari,Arabic
शख़्स,مدعا,ʃəxsə,mdʔɒ,person,Claimed,1.0,0.8,0.3749999999999999,0.4083333333333334,4.725,0.3916666666666666,5,random,Devanagari,Arabic
शख़्सियत,ولی‌عهد,ʃəxsijət,vlj‌ʔhd,personality,Prince,1.0,0.75,0.328125,0.3697916666666666,3.625,0.3541666666666666,8,random,Devanagari,Arabic
शतरंज,غضب,ʃətrəɲd͡ʒə,ɣzb,chess,anger,1.0,0.875,0.609375,0.6874999999999999,5.1875,0.6822916666666666,5,random,Devanagari,Arabic
शब,خطرناک,ʃəb,xtrnɒk,shab,Dangerous,1.0,0.6666666666666666,0.5173611111111112,0.576388888888889,4.479166666666667,0.576388888888889,6,random,Devanagari,Arabic
शब बख़ैर,راسته,ʃəbə bəxæːr,rɒsth,Shab bhair,That's right,1.0,0.7777777777777778,0.4837962962962963,0.5509259259259259,4.486111111111111,0.537037037037037,8,random,Devanagari,Arabic
शबनम,مددگار,ʃəbnəm,mddɡɒr,Shabnam,Helpful,1.0,0.8333333333333334,0.2326388888888888,0.2708333333333333,4.083333333333333,0.2326388888888888,6,random,Devanagari,Arabic
शमशेर,سپاس,ʃəmʃer,spɒs,Shamsher,Thank You,1.0,0.6666666666666666,0.3854166666666667,0.4305555555555555,3.7708333333333335,0.4166666666666666,5,random,Devanagari,Arabic
शमा,اندرونی,ʃəmaː,ɒndrvnj,Shama,Internal,1.0,0.8571428571428571,0.4851190476190476,0.5535714285714286,4.964285714285714,0.5357142857142857,7,random,Devanagari,Arabic
शरमिंदा,ملال,ʃərmindaː,mlɒl,embarrassed,Melal,0.8888888888888888,0.75,0.5416666666666666,0.6041666666666666,4.96875,0.5885416666666667,7,random,Devanagari,Arabic
शराब,بدر,ʃəraːb,bdr,alcohol,Badr,0.8333333333333334,0.8,0.4666666666666667,0.525,5.175,0.5083333333333333,4,random,Devanagari,Arabic
शर्बत,فیصله,ʃərbət,fjslh,sorbet,End,1.0,0.8333333333333334,0.3020833333333333,0.3541666666666667,4.0625,0.3194444444444444,5,random,Devanagari,Arabic
शर्म,معنی,ʃərmə,mʔnj,Shame,Meaning,1.0,0.8,0.3333333333333333,0.3916666666666666,4.3,0.3666666666666667,4,random,Devanagari,Arabic
शर्मनाक,ممنون,ʃərmənaːk,mmnvn,shameful,Thankful,0.7777777777777778,0.75,0.4453125,0.5052083333333333,4.78125,0.4869791666666667,7,random,Devanagari,Arabic
शलगम,واقعی,ʃəlɡəm,vɒɣʔj,Tumip,Real,1.0,0.6666666666666666,0.2986111111111111,0.3263888888888889,3.4791666666666665,0.3125,5,random,Devanagari,Arabic
शहज़ादा,بدتر,ʃəɦzaːdaː,bdtr,prince,Worse,0.8888888888888888,0.7142857142857143,0.4672619047619047,0.5297619047619048,4.625,0.5089285714285714,7,random,Devanagari,Arabic
शहद,نگرانی,ʃəɦəd,ŋrɒnj,honey,Worry,1.0,0.8,0.2833333333333333,0.3416666666666667,5.15,0.2833333333333333,6,random,Devanagari,Arabic
शहमात,سود,ʃəɦmaːt,svd,checkered,Profit,1.0,0.6666666666666666,0.4930555555555556,0.548611111111111,4.3125,0.5451388888888888,5,random,Devanagari,Arabic
शहर,خوابگاه,ʃəɦər,xvɒbɡɒh,city,Dorm,1.0,0.5714285714285714,0.3720238095238095,0.4166666666666667,3.571428571428572,0.3988095238095237,7,random,Devanagari,Arabic
शहरी,حذم,ʃəɦriː,hzm,urban,beware,1.0,0.8,0.4541666666666667,0.525,4.775,0.5,4,random,Devanagari,Arabic
शहीद,جلال,ʃəɦiːd,d͡ʒlɒl,martyr,glory,1.0,0.6,0.3,0.325,3.325,0.3208333333333333,4,random,Devanagari,Arabic
शागिर्द,مرکز,ʃaːɡirdə,mrkz,disciple,Center,0.875,0.7142857142857143,0.4761904761904762,0.5476190476190477,4.982142857142857,0.5297619047619048,7,random,Devanagari,Arabic
शादी,شترمرغ,ʃaːdiː,ʃtrmrɣ,wedding,شترمرغ,0.8333333333333334,0.8333333333333334,0.4166666666666667,0.4861111111111111,5.1875,0.4548611111111111,6,random,Devanagari,Arabic
शाबाश,رشته,ʃaːbaːʃ,rʃth,Well done,field,1.0,1.0,0.35,0.4083333333333333,4.7,0.3708333333333333,5,random,Devanagari,Arabic
शाम,سَهْل,ʃaːm,sæhْl,evening,سَهْل,1.0,0.5,0.3125,0.3333333333333333,2.8125,0.3333333333333333,5,random,Devanagari,Arabic
शामियाना,زهری,ʃaːmijaːnaː,zhrj,awning,زهری,0.9090909090909092,0.75,0.5260416666666666,0.59375,4.84375,0.5755208333333333,8,random,Devanagari,Arabic
शामिल,نماینده,ʃaːmil,nmɒjndh,Involved,Agent,1.0,0.7142857142857143,0.3958333333333333,0.4404761904761905,4.571428571428571,0.4255952380952381,7,random,Devanagari,Arabic
शायद,آئینه,ʃaːjəd,ɒjʔjnh,Perhaps,Mirror,0.8333333333333334,0.8333333333333334,0.3194444444444444,0.3611111111111111,4.625,0.3368055555555555,5,random,Devanagari,Arabic
शाल,هِجَاء,ʃaːl,hed͡ʒæɒʔ,shawl,ه .جَاء,1.0,0.6666666666666666,0.5208333333333334,0.5763888888888888,4.854166666666667,0.5729166666666666,6,random,Devanagari,Arabic
शाह,تاج,ʃaːɦ,tɒd͡ʒ,Shah,Crown,1.0,0.3333333333333333,0.1458333333333333,0.1527777777777778,2.458333333333333,0.1458333333333333,3,random,Devanagari,Arabic
शाही,آبله,ʃaːɦiː,ɒblh,Royal,Fool,1.0,0.75,0.28125,0.3229166666666666,5.8125,0.28125,4,random,Devanagari,Arabic
शाहीन,نکاح,ʃaːɦiːn,nkɒh,Shaheen,Marriage,1.0,0.8,0.3583333333333333,0.3833333333333333,4.275,0.3791666666666666,5,random,Devanagari,Arabic
शिकंजा,غم,ʃikəɲd͡ʒaː,ɣm,screws,غم,1.0,0.8571428571428571,0.675595238095238,0.7440476190476192,5.571428571428571,0.7440476190476192,6,random,Devanagari,Arabic
शिकम,دشمنی,ʃikəm,dʃmnj,shikam,Enemy,1.0,0.8,0.2666666666666666,0.2916666666666666,5.3,0.2666666666666666,5,random,Devanagari,Arabic
शिकस्त,کوفته,ʃikstə,kvfth,defeat,Meatballs,0.8333333333333334,0.8333333333333334,0.28125,0.3194444444444445,3.270833333333333,0.2986111111111111,6,random,Devanagari,Arabic
शिकायत,منت,ʃikaːjət,mnt,Grievance,منت,0.875,0.8571428571428571,0.5952380952380952,0.6547619047619048,5.553571428571429,0.6517857142857143,6,random,Devanagari,Arabic
शिकार,بیتاب,ʃikaːr,bjtɒb,Hunt,Impatient,1.0,0.8,0.1791666666666666,0.2166666666666667,2.8,0.1791666666666666,5,random,Devanagari,Arabic
शिकारी,پرچم,ʃikaːriː,prt͡ʃm,Hunter,Flag,1.0,0.8333333333333334,0.4513888888888888,0.5347222222222222,4.8125,0.4861111111111111,6,random,Devanagari,Arabic
शिद्दत,مال,ʃiddət,mɒl,passion,Money,1.0,0.8333333333333334,0.5347222222222222,0.5833333333333334,5.0625,0.579861111111111,6,random,Devanagari,Arabic
शिनाख़्त,ظاهر,ʃinaːxtə,zɒhr,identification,Appearance,1.0,0.7142857142857143,0.4702380952380953,0.5238095238095238,4.5,0.511904761904762,8,random,Devanagari,Arabic
शीर,روزانه,ʃiːr,rvzɒnh,Sheer,Daily,1.0,0.5,0.5243055555555556,0.5972222222222222,4.604166666666667,0.5833333333333334,6,random,Devanagari,Arabic
शीरी,گلشن,ʃiːriː,ɡlʃn,sheer,garden,1.0,1.0,0.2864583333333333,0.34375,5.21875,0.2864583333333333,4,random,Devanagari,Arabic
शीशा,خاله,ʃiːʃaː,xɒlh,glass,Aunt,1.0,0.75,0.203125,0.21875,3.3125,0.203125,4,random,Devanagari,Arabic
शुक्रगुज़ार,زینه,ʃukrəɡuzaːr,zjnh,thankful,Stairs,0.9090909090909092,0.7,0.5916666666666667,0.6708333333333334,5.325,0.6645833333333333,11,random,Devanagari,Arabic
शुक्रिया,ریگستان,ʃukrijaː,rjɡstɒn,Thanks,Desert,1.0,0.8571428571428571,0.2321428571428571,0.2857142857142857,4.571428571428571,0.2321428571428571,8,random,Devanagari,Arabic
शुतुरमुर्ग़,یوم,ʃuturmurɣə,jvm,ostrich,Day,0.9,0.9,0.6583333333333333,0.75,5.7125,0.7416666666666666,11,random,Devanagari,Arabic
-शुदा,گرفت,-ʃudaː,ɡrft,- separated,Took,1.0,1.0,0.296875,0.3645833333333333,5.40625,0.296875,5,random,Devanagari,Arabic
शुबहा,خیرات,ʃubɦaː,xjrɒt,good luck,Charity,1.0,0.8,0.2541666666666666,0.3083333333333333,4.725,0.2541666666666666,5,random,Devanagari,Arabic
शुरू,کم,ʃuruː,km,Start,Low,1.0,1.0,0.5625,0.6458333333333333,5.1875,0.6145833333333333,4,random,Devanagari,Arabic
शेख़ी,مرگ,ʃexiː,mrɡ,rant,Death,1.0,0.75,0.390625,0.4583333333333333,4.96875,0.4166666666666666,5,random,Devanagari,Arabic
शेर,سفارش,ʃer,sfɒrʃ,Lion,Order,0.8,0.4,0.4083333333333333,0.4416666666666666,3.35,0.4416666666666666,5,random,Devanagari,Arabic
शैतानी,معلمه,ʃæːtaːniː,mʔlmh,devilish,Teacher,1.0,1.0,0.3368055555555556,0.375,4.666666666666667,0.3541666666666667,6,random,Devanagari,Arabic
शोला,ترقی,ʃolaː,trɣj,shola,Development,1.0,0.75,0.2291666666666666,0.28125,4.1875,0.2291666666666666,4,random,Devanagari,Arabic
शोहरत,ارضی,ʃoɦrət,ɒrzj,fame,Earth,0.8333333333333334,0.6666666666666666,0.3923611111111111,0.451388888888889,3.9166666666666665,0.4201388888888889,5,random,Devanagari,Arabic
शौक़,آلو,ʃɔːq,ɒlv,hobby,Plum,1.0,1.0,0.3263888888888889,0.375,6.208333333333333,0.3263888888888889,4,random,Devanagari,Arabic
शौहर,دکان,ʃɔːɦər,dkɒn,husband,Shop,1.0,0.6,0.3125,0.35,3.45,0.3333333333333333,4,random,Devanagari,Arabic
संग,روسی,səŋɡə,rvsj,With,Russian,1.0,1.0,0.3541666666666667,0.4166666666666667,4.575,0.375,4,random,Devanagari,Arabic
संगतराश,رقیب,səŋɡtəraːʃ,rɣjb,freebies,Competitor,0.9,0.7777777777777778,0.5601851851851852,0.6342592592592593,5.194444444444445,0.6226851851851852,7,random,Devanagari,Arabic
संगमरमर,نادانی,səŋɡmərmər,nɒdɒnj,marble,Ignorance,1.0,0.7,0.4333333333333333,0.4958333333333334,4.1875,0.4875,7,random,Devanagari,Arabic
संदल,ختنه,səndəl,xtnh,sandal,Circumcision,0.8333333333333334,0.6666666666666666,0.3958333333333333,0.4375,3.9583333333333335,0.4305555555555555,4,random,Devanagari,Arabic
संदूक़,تشت,sənduːq,tʃt,box,تشت,1.0,0.6666666666666666,0.5034722222222222,0.5555555555555556,4.395833333333333,0.5555555555555556,6,random,Devanagari,Arabic
संदूक़चा,لوبیا,sənduːqt͡ʃaː,lvbjɒ,Ark,Beans,1.0,0.875,0.4453125,0.4895833333333333,4.515625,0.4817708333333333,8,random,Devanagari,Arabic
सकता,پیشه,səktaː,pjʃh,can,Profession,1.0,0.8,0.3166666666666667,0.3583333333333333,3.9,0.3375,4,random,Devanagari,Arabic
सख़्त,فریب,səxtə,frjb,strict,Deception,1.0,1.0,0.3208333333333333,0.3833333333333333,4.125,0.3416666666666667,5,random,Devanagari,Arabic
सज़ा,سفید,səzaː,sfjd,punishment,White,0.8,0.75,0.2239583333333333,0.2604166666666667,4.71875,0.2239583333333333,4,random,Devanagari,Arabic
सतह,تپ دیق,sətəɦ,tp djɣ,Surface,تپ دیق,1.0,0.6,0.1416666666666666,0.1583333333333333,3.25,0.1416666666666666,6,random,Devanagari,Arabic
सदरी,دلیری,sədriː,dljrj,Sadri,Daliri,0.8333333333333334,0.6,0.15,0.175,3.35,0.15,5,random,Devanagari,Arabic
सदी,ترجمان,sədiː,trd͡ʒmɒn,century,Interpreter,0.875,0.6666666666666666,0.4097222222222222,0.4652777777777778,4.208333333333333,0.4409722222222221,6,random,Devanagari,Arabic
सनम,خریدن,sənəm,xrjdn,Beloved,to buy,1.0,1.0,0.2291666666666666,0.2833333333333333,4.575,0.2291666666666666,5,random,Devanagari,Arabic
सनसनीख़ेज़,بیدخل,sənsəniːxez,bjdxl,sensational,Eviction,0.9090909090909092,0.8,0.5041666666666667,0.5583333333333333,4.575,0.5520833333333333,10,random,Devanagari,Arabic
सफ़र,جدایی,səfər,d͡ʒdɒjj,travel,Separation,1.0,0.6,0.2625,0.3166666666666666,4.9,0.2625,5,random,Devanagari,Arabic
सफ़ेद,جانور,səfed,d͡ʒɒnvr,White,Animals,1.0,0.8,0.2041666666666666,0.2416666666666667,3.95,0.2041666666666666,5,random,Devanagari,Arabic
सबब,گردش,səbəb,ɡrdʃ,Cause,Circulation,1.0,1.0,0.3541666666666666,0.4166666666666667,4.125,0.375,4,random,Devanagari,Arabic
सबूत,دولتمند,səbuːt,dvltmnd,Evidence,Wealthy,1.0,0.7142857142857143,0.3928571428571428,0.4345238095238095,4.464285714285714,0.4166666666666666,7,random,Devanagari,Arabic
सब्ज़,آخری,səbzə,ɒxrj,vegetable,the final,1.0,0.8,0.3166666666666666,0.3583333333333333,3.625,0.3333333333333333,5,random,Devanagari,Arabic
सब्ज़ी,دفتر,səbziː,dftr,vegetable,note book,1.0,0.4,0.2958333333333333,0.35,3.525,0.3166666666666666,6,random,Devanagari,Arabic
समोसा,بیدخلی,səmosaː,bjdxlj,Samosa,Eviction,1.0,1.0,0.1944444444444444,0.2222222222222222,3.9375,0.1944444444444444,6,random,Devanagari,Arabic
सय्याद,اندیشه,səjjaːd,ɒndjʃh,Sayyed,Thought,0.8571428571428571,0.8333333333333334,0.2604166666666667,0.2986111111111111,5.5625,0.2604166666666667,6,random,Devanagari,Arabic
सर,جلوه,sər,d͡ʒlvh,Sir,جلوه,1.0,0.75,0.3854166666666666,0.4479166666666666,4.53125,0.40625,4,random,Devanagari,Arabic
सरंजाम,سه‌تار,sərəɲd͡ʒaːm,sh‌tɒr,Equipment,Setar,0.9090909090909092,0.625,0.4192708333333333,0.4791666666666666,3.828125,0.4661458333333333,6,random,Devanagari,Arabic
सरकार,سلیقه,sərkaːr,sljɣh,Government,سلیقه,0.8571428571428571,0.3333333333333333,0.2777777777777778,0.3402777777777778,3.5,0.3020833333333333,5,random,Devanagari,Arabic
