Unnamed: 0,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label
857,brusquerie,adret,brusquerie*,adʀɛ,abruptness,adret,1.0,0.6,0.5729166666666667,0.65,4.9375,0.6479166666666667,9,random
859,brut,ascendeur,brut,asɑ̃dœʀ,brut,ascender,1.0,0.6666666666666666,0.4166666666666667,0.4791666666666667,4.625,0.4548611111111111,8,random
861,buccaneer,millionnaire,ˌbəkəˈnir,mijjɔnɛʀ,buccaneer,millionaire,0.8888888888888888,0.375,0.2005208333333333,0.2239583333333333,2.484375,0.2135416666666666,10,random
863,buffont,baldaquin,buffont*,baldakɛ̃,buffont,canopy,0.875,0.5714285714285714,0.2083333333333333,0.2321428571428571,3.446428571428572,0.2083333333333333,8,random
864,buisson,brocard,bˌwiˈsɑn,bʀɔkaʀ,buisson,brocard,0.875,0.3333333333333333,0.1493055555555555,0.1666666666666666,2.125,0.1493055555555555,6,random
865,bulletin,bocal,ˈbʊlɪtən,bɔkal,bulletin,jar,0.875,0.5714285714285714,0.3273809523809524,0.3571428571428572,2.9107142857142856,0.3541666666666667,7,random
867,bureau,bulletin,ˈbjʊroʊ,bylətɛ̃,bureau,bulletin,1.0,0.3333333333333333,0.2256944444444444,0.2777777777777778,3.333333333333333,0.2256944444444444,5,random
869,burette,acidification,burette*,azidifikasjɔ̃,burette,acidification,1.0,0.5833333333333334,0.4409722222222222,0.5000000000000001,4.0625,0.484375,12,random
870,burin,bricole,burin*,bʀikɔl,burin,odds and ends,0.8333333333333334,0.5,0.2673611111111111,0.3055555555555556,2.9791666666666665,0.2881944444444445,5,random
871,burlesque,ballade,bərˈlɛsk,balad,burlesque,ballad,0.75,0.2857142857142857,0.2886904761904762,0.3273809523809524,2.5357142857142856,0.3273809523809524,6,random
872,burnoose,atmosphère,burnoose*,atmɔsfə̀ʀ,burnoose,atmosphere,1.0,0.75,0.3255208333333333,0.390625,4.109375,0.3255208333333333,9,random
874,buron,baud,buron*,bo,fugitive,baud,0.6666666666666666,0.6,0.5291666666666667,0.6,4.35,0.6,4,random
876,busk,animateur,bəsk,animatœʀ,busk,animator,1.0,0.75,0.5052083333333334,0.5572916666666666,4.71875,0.5546875,9,random
877,bustier,beaucoup,ˈbəstjər,bəoku,bustier,a lot,0.75,0.5714285714285714,0.3482142857142857,0.3988095238095238,3.803571428571429,0.3869047619047619,7,random
879,butyric,amour,butyric*,amuʀ,butyric,love,1.0,0.5714285714285714,0.4761904761904762,0.5357142857142857,4.357142857142857,0.5208333333333334,6,random
