,Unnamed: 0,Unnamed: 0.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,label,label_bin,Unnamed: 0.1.1,DNNlogits_modelpredicted,m-bert_cosim,xlm_cosim
5204,5204,2428,lymph,lymphe,lɪmf,ljmfə,lymph,lymph,0.4,0.4,0.1958333333333333,0.225,1.925,0.2166666666666666,1,loan,1,,-2.3316479,0.7752376198768616,0.869694173336029
5205,5205,584,compassionate,miséricordieux,kəmˈpæʃənət,mizeʀikɔʀdjœ,compassionate,merciful,1.0,0.6666666666666666,0.3003472222222221,0.3333333333333334,4.03125,0.3194444444444444,12,synonym,0,,-21.33963,0.5500250458717346,0.80180823802948
5206,5206,7110,contour,cartel,ˈkɑnˌtʊr,kaʀtəl,contour,cartel,0.75,0.1666666666666666,0.0868055555555555,0.1111111111111111,1.1041666666666667,0.0868055555555555,5,hard_negative,0,,-8.057772,0.608033299446106,0.7997817397117615
5207,5207,8051,kinkajou,caloyer,kinkajou*,kalwajəʀ,kinkajou,caloyer,0.6666666666666666,0.375,0.1015625,0.109375,2.015625,0.1015625,8,hard_negative,0,,-10.411961,0.5128306150436401,0.7495091557502747
5208,5208,176,agree,se mettre d'accord,əˈgri,sə mɛtʀə d'akkɔʀ,agree,agree,0.9375,0.7692307692307693,0.7083333333333333,0.7948717948717948,5.7980769230769225,0.7884615384615384,16,synonym,0,,-19.259860999999997,0.4391680359840393,0.4811774492263794
5209,5209,860,vanquish,renverser,ˈvæŋkwɪʃ,ʀɑ̃vɛʀsəʀ,vanquish,to spill,1.0,0.625,0.2942708333333333,0.328125,4.0625,0.3046875,7,synonym,0,,-11.667156,0.4661089777946472,0.7330308556556702
5210,5210,90,agiotage,agiotage,agiotage*,aʒjɔtaʒ,agiotage,agiotage,0.6666666666666666,0.4285714285714285,0.18154761904761899,0.2083333333333333,2.4107142857142856,0.1934523809523809,0,loan,1,,2.7909527,0.9999997019767761,1.0
5211,5211,2234,inexperience,inexpérience,ˌɪnɪkˈspɪriəns,inɛkspeʀjɛ̃s,inexperience,inexperience,0.6428571428571429,0.1666666666666666,0.1180555555555555,0.1354166666666666,1.1666666666666667,0.125,1,loan,1,,5.7750463,0.8433278799057007,0.8329026699066162
5212,5212,3141,quartier,quartier,quartier*,kaʀsjəʀ,piece,piece,0.8888888888888888,0.25,0.1848958333333333,0.2239583333333333,1.953125,0.1979166666666666,0,loan,1,,3.552087,0.9999993443489075,1.0
5213,5213,483,ascertained,constaté,ˌæsərˈteɪnd,kɔ̃state,ascertained,observed,0.8181818181818182,0.6666666666666666,0.3009259259259259,0.3425925925925926,3.6805555555555554,0.3240740740740741,9,synonym,0,,-4.575968700000001,0.4175085723400116,0.7894230484962463
5214,5214,628,tease,harceler,tiz,aʀsələʀ,tease,harass,1.0,0.7142857142857143,0.5416666666666667,0.6071428571428571,4.821428571428571,0.6071428571428571,7,synonym,0,,-17.131252,0.43264976143836975,0.49628081917762756
5215,5215,3033,tête-bêche,débouché,tête-bêche*,debuʃe,head to tail,outlet,0.7272727272727273,0.4285714285714285,0.3356481481481481,0.3703703703703703,2.9027777777777777,0.3680555555555555,8,hard_negative,0,,-7.129650999999999,0.4971461594104767,0.7035800814628601
5216,5216,3380,savate,savate,savate*,savat,savate,savate,0.2857142857142857,0.1666666666666666,0.1493055555555555,0.1666666666666666,1.2083333333333333,0.1666666666666666,0,loan,1,,2.9386811,0.9999995827674866,1.0
5217,5217,275,oust,expulser,aʊst,ɛkspylsəʀ,oust,expel,0.8888888888888888,0.6666666666666666,0.5393518518518519,0.5972222222222222,4.666666666666667,0.5972222222222222,6,synonym,0,,-4.2726755,0.45160698890686035,0.6365994811058044
5218,5218,1007,clarain,clarain,clarain*,klaʀɛ̃,clarain,clarain,0.75,0.4285714285714285,0.30654761904761896,0.3452380952380953,2.5892857142857144,0.3333333333333333,0,loan,1,,5.6482470000000005,0.9999997615814209,1.0
5219,5219,411,ill-fated,malheureux,ill-fated*,malœʀœ,ill-fated,unfortunate,0.9,0.625,0.3619791666666666,0.4010416666666667,4.3125,0.3828125,8,synonym,0,,-10.140957,0.4895899295806885,0.7481561899185181
5220,5220,51,accoucheuse,accoucheuse,accoucheuse*,akkuʃœz,midwife,midwife,0.8333333333333334,0.6363636363636364,0.3541666666666667,0.3939393939393939,3.0113636363636362,0.3920454545454545,0,loan,1,,5.851042700000001,0.9999996423721313,1.0
5221,5221,2989,planchette,planchette,planchette*,plɑ̃ʃɛt,clipboard,clipboard,0.7272727272727273,0.5,0.3874999999999999,0.4291666666666666,3.2625,0.425,0,loan,1,,4.702116,0.9999998211860657,1.0
5222,5222,448,diminish,talon,dɪˈmɪnɪʃ,talɔ̃,diminish,talon,1.0,0.5714285714285714,0.4523809523809524,0.49404761904761896,3.8928571428571432,0.49404761904761896,7,synonym,0,,-10.867113,0.44571325182914734,0.6624040007591248
5223,5223,286,aubaine,aubain,aubaine*,obɛ̃,bargain,aubain,0.875,0.5714285714285714,0.5386904761904762,0.5952380952380951,4.392857142857143,0.5952380952380951,1,loan,1,,4.9329224,0.9169380068778992,0.731648862361908
5224,5224,3078,preliminary,préliminaire,prɪˈlɪməˌnɛri,pʀeliminɛʀ,preliminary,preliminary,0.6153846153846154,0.0909090909090909,0.134469696969697,0.1590909090909091,1.2045454545454546,0.1439393939393939,3,loan,1,,5.5962315,0.534598171710968,0.6374821066856384
5225,5225,3478,souvenir,souvenir,ˌsuvəˈnɪr,suvəniʀ,souvenir,souvenir,0.4444444444444444,0.0,0.0297619047619047,0.0416666666666666,0.3035714285714285,0.0297619047619047,0,loan,1,,4.1970167,0.999999463558197,1.0
5226,5226,181,outcome,effet,ˈaʊtˌkəm,ɛfɛ,outcome,effect,1.0,0.6666666666666666,0.4965277777777778,0.5555555555555555,4.208333333333333,0.548611111111111,7,synonym,0,,-3.8296900000000003,0.46595752239227295,0.5604803562164307
5227,5227,10751,parados,polatouche,parados*,pɔlatuʃ,unemployed,polatouche,0.75,0.0,0.0714285714285714,0.0833333333333333,0.75,0.0714285714285714,7,hard_negative,0,,-7.098428999999999,0.4451272785663605,0.6082137227058411
5228,5228,5094,interversion,acerbité,interversion*,azɛʀbite,interversion,acerbity,0.9230769230769232,0.3333333333333333,0.34375,0.3888888888888888,3.0416666666666665,0.3802083333333333,9,hard_negative,0,,-9.054712,0.3892330229282379,0.7174468040466309
5229,5229,25,harshness,amertume,ˈhɑrʃnəs,amɛʀtym,harshness,bitterness,1.0,0.5714285714285714,0.2351190476190476,0.2797619047619047,4.214285714285714,0.2351190476190476,8,synonym,0,,-10.893410000000001,0.3843124806880951,0.6082954406738281
5230,5230,6589,bêtise,matinée,bêtise*,matine,stupidity,morning,0.5714285714285714,0.5,0.0486111111111111,0.0486111111111111,1.125,0.0486111111111111,4,hard_negative,0,,-6.0023637,0.39819541573524475,0.7233369946479797
5231,5231,1818,grocery,brasserie,ˈgroʊsəri,bʀasəʀi,grocery,brasserie,0.6666666666666666,0.2857142857142857,0.11904761904761901,0.1547619047619048,2.0535714285714284,0.11904761904761901,6,hard_negative,0,,-5.962895,0.43659666180610657,0.5103017687797546
5232,5232,3062,poulpe,poulpe,poulpe*,pulp,octopus,octopus,0.4285714285714285,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,0,loan,1,,2.447963,0.9999996423721313,1.0
5233,5233,824,celerifere,célérifère,celerifere*,seleʀifə̀ʀ,celerifere,celeriferous,0.5454545454545454,0.2,0.1458333333333333,0.1791666666666666,1.4375,0.1604166666666666,3,loan,1,,1.8491282,0.44703635573387146,0.6695801019668579
5234,5234,2108,grenadine,grenadine,grenadine*,ɡʀənadin,grenadines,grenadines,0.5,0.25,0.2552083333333333,0.2916666666666666,2.140625,0.28125,0,loan,1,,0.30489373,0.9999996423721313,1.0
5235,5235,1073,enthusiasm,plaisir,ɪnˈθuziˌæzəm,plɛziʀ,enthusiasm,pleasure,0.8333333333333334,0.7,0.4270833333333333,0.4708333333333333,3.8875,0.4666666666666667,8,synonym,0,,-10.728213,0.5403847098350525,0.7203437089920044
5236,5236,2539,melodeon,mélodium,melodeon*,melɔdjœ̃,melodeon,melodium,0.5555555555555556,0.25,0.1510416666666666,0.1666666666666666,1.453125,0.1614583333333333,4,loan,1,,2.8272562000000003,0.5907186269760132,0.8316685557365417
5237,5237,471,bigarade,bigarade,bigarade*,biɡaʀad,spoiled,spoiled,0.4444444444444444,0.2857142857142857,0.2023809523809523,0.255952380952381,2.3392857142857144,0.2023809523809523,0,loan,1,,3.3702705,0.9999995827674866,1.0
5238,5238,905,chasseur,chasseur,chasseur*,ʃasœʀ,hunter,hunter,0.7777777777777778,0.5,0.3828124999999999,0.4322916666666667,3.3125,0.4192708333333333,0,loan,1,,7.409361,0.9999995827674866,1.0
5239,5239,5106,isolation,acerbité,ˌaɪsəˈleɪʃən,azɛʀbite,isolation,acerbity,0.9166666666666666,0.3,0.2604166666666666,0.2875,2.825,0.2791666666666667,8,hard_negative,0,,-6.3620567,0.29930102825164795,0.22450806200504303
5240,5240,914,solid,solide,ˈsɑləd,sɔlid,solid,solid,0.5,0.0,0.0541666666666666,0.0583333333333333,0.55,0.0541666666666666,1,synonym,0,,-1.2073405000000001,0.7985802888870239,0.7229288220405579
5241,5241,591,magnanimous,magnanime,mægˈnænəməs,maɲanim,magnanimous,magnanimous,0.7272727272727273,0.2222222222222222,0.2314814814814815,0.2546296296296296,1.9305555555555558,0.2523148148148148,3,synonym,0,,-3.457874,0.7065253257751465,0.6442949771881104
5242,5242,2585,millime,millime,millime*,mijim,millimeter,millimeter,0.5,0.2857142857142857,0.2916666666666666,0.3214285714285714,2.6607142857142856,0.31845238095238104,0,loan,1,,0.5213800999999999,0.9999994039535522,1.0
5243,5243,540,boo-boo,bobo,boo-boo*,bɔbo,boo-boo,bobo,0.625,0.3333333333333333,0.3055555555555556,0.3402777777777778,2.458333333333333,0.3402777777777778,3,loan,1,,4.9211106,0.6924417018890381,0.5763683319091797
5244,5244,3133,quadrat,cadrat,quadrat*,kadʀa,square,umbrellas,0.625,0.2857142857142857,0.2886904761904762,0.3273809523809524,2.4107142857142856,0.3154761904761905,2,loan,1,,4.323621299999999,0.817149817943573,0.8493423461914062
5245,5245,236,archiater,archiâtre,archiater*,aʀʃjatʀ,archiater,archer,0.7,0.3333333333333333,0.2523148148148148,0.3055555555555556,2.5277777777777777,0.2800925925925926,3,loan,1,,4.8865957,0.5830549001693726,0.7131054401397705
5246,5246,1776,evanescent,évanescent,ˌɛvəˈnɛsənt,evanəsɑ̃,evanescent,evanescent,0.7272727272727273,0.2222222222222222,0.2430555555555555,0.2638888888888889,2.0,0.261574074074074,1,loan,1,,4.123271,0.55569988489151,0.8192480802536011
5247,5247,793,cartridge,cartouche,ˈkɑrtrɪʤ,kaʀtuʃ,cartridge,cartridge,0.75,0.3333333333333333,0.1493055555555555,0.2013888888888888,2.895833333333333,0.1493055555555555,4,loan,1,,5.4736366,0.7012232542037964,0.8114054799079895
5248,5248,7145,costumier,disponible,costumier*,dispɔnibl,costumer,available,0.8,0.4444444444444444,0.1134259259259259,0.1342592592592592,1.8055555555555558,0.1134259259259259,8,hard_negative,0,,-14.045767000000001,0.3444477617740631,0.40601804852485657
5249,5249,1068,fervour,ardeur,fervour*,aʀdœʀ,fervour,ardor,1.0,0.4285714285714285,0.3482142857142857,0.4047619047619047,3.1071428571428568,0.375,4,synonym,0,,-12.034058,0.4394181966781616,0.44959717988967896
5250,5250,2909,pensée,pensée,pensée*,pɑ̃se,thought,thought,0.5714285714285714,0.2,0.3263888888888889,0.3611111111111111,2.708333333333333,0.3576388888888888,0,loan,1,,2.2155914,0.999999463558197,1.0
5251,5251,227,arborescence,arborescence,arborescence*,aʀbɔʀəsɑ̃s,tree structure,tree structure,0.7692307692307693,0.3333333333333333,0.2881944444444445,0.3298611111111111,2.5729166666666665,0.3142361111111111,0,loan,1,,5.0427723,0.9999995827674866,1.0
5252,5252,2933,phantasmagoria,phantasmagorie,fænˌtæzməˈgɔriə,fɑ̃tasmaɡɔʀi,phantasmagoria,phantasmagoria,0.6666666666666666,0.25,0.1788194444444444,0.2083333333333333,2.1979166666666665,0.1857638888888889,1,loan,1,,5.445871,0.8802654147148132,0.918570876121521
5253,5253,3397,senile,sénile,ˈsiˌnaɪl,senil,senile,senile,0.625,0.1666666666666666,0.1631944444444444,0.1805555555555555,1.3333333333333333,0.1805555555555555,1,loan,1,,2.6791487000000003,0.5883578062057495,0.8008571863174438
5254,5254,1788,exoreic,exorrhéisme,exoreic*,əɡzɔʀʀeism,exoreic,exorrhéisme,0.8,0.4,0.325,0.3666666666666667,2.85,0.35625,6,loan,1,,-11.290213,0.7119793891906738,0.8591535091400146
5255,5255,2062,gnomic,gnomique,ˈnoʊmɪk,ɲɔmik,gnomic,gnomic,0.7142857142857143,0.1666666666666666,0.1875,0.2083333333333333,1.5625,0.2048611111111111,3,loan,1,,2.783544,0.8913711905479431,0.8917074203491211
5256,5256,93,maxim,vérité,ˈmæksəm,veʀite,maxim,truth,1.0,0.6666666666666666,0.2152777777777778,0.25,4.0625,0.2152777777777778,5,synonym,0,,-12.046606,0.4752032160758972,0.7059629559516907
5257,5257,3698,usure,usure,usure*,yzyʀ,wear,wear,1.0,0.2,0.2291666666666666,0.275,2.075,0.2583333333333333,0,loan,1,,2.8468173,0.9999995827674866,1.0
5258,5258,826,recover,libérer,rɪˈkəvər,libeʀəʀ,recover,release,0.875,0.2857142857142857,0.11904761904761901,0.1488095238095238,1.5,0.11904761904761901,5,synonym,0,,-7.705452,0.5383327603340149,0.6959912180900574
5259,5259,3409,serpette,serpette,serpette*,sɛʀpɛt,serpette,serpette,0.6666666666666666,0.25,0.2578125,0.2916666666666667,2.109375,0.28125,0,loan,1,,6.407398000000001,0.9999997019767761,1.0
5260,5260,2737,nouveau riche,nouveau riche,ˌnuˈvoʊ rɪʧ,nuvəo ʀiʃ,nouveau riche,nouveau riche,0.6363636363636364,0.125,0.1614583333333333,0.1822916666666666,1.359375,0.171875,0,loan,1,,4.9596577,0.999999463558197,1.0
5261,5261,595,loiter,flâner,ˈlɔɪtər,flanəʀ,loiter,to stroll,0.7142857142857143,0.5,0.1631944444444444,0.1944444444444444,2.7291666666666665,0.1631944444444444,4,synonym,0,,-11.6486225,0.5519039630889893,0.734135627746582
5262,5262,1236,crevette,crevette,crevette*,kʀəvɛt,shrimp,shrimp,0.7777777777777778,0.375,0.2682291666666667,0.3020833333333333,2.234375,0.2916666666666666,0,loan,1,,5.746168,0.9999997019767761,1.0
5263,5263,881,impoverished,misérable,ˌɪmˈpɑvrɪʃt,mizeʀabl,impoverished,wretched,0.9090909090909092,0.6666666666666666,0.2708333333333332,0.3101851851851852,3.8194444444444446,0.2847222222222221,9,synonym,0,,-13.975929,0.43460652232170105,0.7050136923789978
5264,5264,10372,feuilletonist,caricaturesque,feuilletonist*,kaʀikatyʀɛsk,serialist,caricaturesque,0.7857142857142857,0.4615384615384615,0.1923076923076923,0.2115384615384615,2.394230769230769,0.1987179487179487,12,hard_negative,0,,-16.289822,0.5985525250434875,0.5863867998123169
5265,5265,442,belles-lettres,belles-lettres,belles-lettres*,bɛləs-lɛtʀ,beautiful letters,beautiful letters,0.6,0.3076923076923077,0.3028846153846153,0.3397435897435897,2.4711538461538463,0.3333333333333333,0,loan,1,,4.701132,0.9999995827674866,1.0
5266,5266,239,devastate,se ruiner,ˈdɛvəˌsteɪt,sə ʀɥinəʀ,devastate,ruin,1.0,0.6666666666666666,0.2546296296296296,0.287037037037037,3.7777777777777777,0.2638888888888889,8,synonym,0,,-12.857983,0.4357304871082306,0.3977641761302948
5267,5267,224,autotomy,battement,autotomy*,batəmɑ̃,autotomy,beat,0.7777777777777778,0.375,0.3020833333333333,0.3333333333333333,2.671875,0.328125,7,random,0,358.0,-9.417991,0.5615230798721313,0.7089818120002747
5268,5268,546,bossale,bossale,bossale*,bɔsal,bossale,bossale,0.5,0.2857142857142857,0.2648809523809524,0.2916666666666667,2.107142857142857,0.2916666666666667,0,loan,1,,4.752414,0.9999996423721313,1.0
5269,5269,235,avoyer,battu,avoyer*,baty,owner,beaten,0.8571428571428571,0.5,0.4131944444444445,0.4722222222222221,4.729166666666667,0.4583333333333333,6,random,0,375.0,-12.443712,0.4191024601459503,0.7556247711181641
5270,5270,712,chalet,allée,ˈʃæˌleɪ,ale,chalet,aisle,0.7142857142857143,0.4,0.3625,0.4,2.9,0.4,5,hard_negative,0,,-8.57756,0.5655214786529541,0.550670862197876
5271,5271,487,brut,ascendeur,brut,asɑ̃dœʀ,brut,ascender,1.0,0.6666666666666666,0.4166666666666667,0.4791666666666667,4.625,0.4548611111111111,8,random,0,859.0,-16.620182,0.46474766731262207,0.6475661993026733
5272,5272,6081,tole,dehors,toʊl,dəɔʀ,tole,outside,1.0,0.0,0.09375,0.1041666666666666,0.96875,0.09375,5,hard_negative,0,,-4.416767,0.5460535287857056,0.5663631558418274
5273,5273,388,dazzling,éblouissant,ˈdæzəlɪŋ,eblwisɑ̃,dazzling,dazzling,1.0,0.7142857142857143,0.24404761904761899,0.2916666666666666,4.982142857142857,0.24404761904761899,9,synonym,0,,-10.900183,0.34906336665153503,0.7747076153755188
5274,5274,3231,renter,rentraire,ˈrɛntər,ʀɑ̃tʀɛʀ,renter,return,1.0,0.3333333333333333,0.1631944444444444,0.2013888888888889,2.3541666666666665,0.1631944444444444,4,loan,1,,2.9660282000000002,0.5784192085266113,0.7276114821434021
5275,5275,3625,tout court,tout court,taʊt kɔrt,tut kuʀ,short,short,0.5555555555555556,0.25,0.2734375,0.3072916666666666,2.296875,0.296875,0,loan,1,,3.3106983,0.9999997019767761,1.0
5276,5276,612,delicious,délicieux,dɪˈlɪʃəs,delisjœ,delicious,delicious,0.75,0.2857142857142857,0.0982142857142857,0.1130952380952381,1.8392857142857144,0.0982142857142857,3,synonym,0,,-3.200295,0.572096049785614,0.5642197728157043
5277,5277,3448,solenoid,solénoïde,solenoid*,sɔlenoid,solenoid,solenoid,0.2222222222222222,0.0,0.0052083333333333,0.0052083333333333,0.03125,0.0052083333333333,3,loan,1,,3.1844618,0.6162757873535156,0.765129029750824
5278,5278,506,tangled,compliqué,ˈtæŋgəld,kɔ̃plike,tangled,complicated,1.0,0.7142857142857143,0.3363095238095238,0.3630952380952381,4.392857142857143,0.3482142857142857,8,synonym,0,,-10.140198,0.4849129915237427,0.5054211616516113
5279,5279,343,berline,bombe,berline*,bɔ̃b,sedan,bomb,0.875,0.7142857142857143,0.5565476190476191,0.625,4.910714285714286,0.6220238095238095,5,random,0,582.0,-3.3103187000000007,0.3577040433883667,0.7226564288139343
5280,5280,7838,gentile,en suite,ˈʤɛnˌtaɪl,ən sɥit,gentile,more,0.8888888888888888,0.3333333333333333,0.0902777777777777,0.0972222222222222,1.6666666666666667,0.0902777777777777,5,hard_negative,0,,-6.563161999999999,0.2515145242214203,0.510774552822113
5281,5281,220,autogestion,blasé,autogestion*,blaze,self management,blasé,0.9166666666666666,0.7,0.5104166666666666,0.5625,4.5375,0.5583333333333333,10,random,0,354.0,-10.613850999999999,0.4253441095352173,0.38488227128982544
5282,5282,792,inflame,enflammer,ɪnˈfleɪm,ɑ̃flɑməʀ,inflame,ignite,0.875,0.4285714285714285,0.2380952380952381,0.2738095238095238,3.2142857142857144,0.2380952380952381,3,synonym,0,,-8.251713,0.6893577575683594,0.5466716885566711
5283,5283,3502,suppliant,suppliant,suppliant*,sypljɑ̃,suppliant,suppliant,0.7,0.4444444444444444,0.3287037037037036,0.3657407407407407,2.875,0.3587962962962963,0,loan,1,,4.6945386,0.9999997615814209,1.0
5284,5284,2323,nuit blanche,carte blanche,nuit* blænʧ,kaʀtə blɑ̃ʃ,sleepless night,flames,0.6363636363636364,0.4444444444444444,0.2222222222222222,0.2453703703703703,2.888888888888889,0.2337962962962963,4,hard_negative,0,,-11.487006,0.643302321434021,0.7498300075531006
5285,5285,437,boutonniere,bouchée,boutonniere*,buʃe,boutonniere,bite,0.75,0.6363636363636364,0.5795454545454545,0.6477272727272727,4.7727272727272725,0.6477272727272727,7,random,0,777.0,-5.923091,0.5965214371681213,0.8024380207061768
5286,5286,3461,sonde,sonde,sonde*,sɔ̃d,probe,probe,0.6666666666666666,0.4,0.3791666666666667,0.4166666666666666,3.05,0.4166666666666666,0,loan,1,,4.6950035,0.9999997019767761,1.0
5287,5287,2767,ombré,ombré,ombré*é,ɔ̃bʀe,ombre,ombre,0.8571428571428571,0.5,0.3333333333333333,0.3888888888888888,2.8541666666666665,0.375,0,loan,1,,4.0981245,0.999999463558197,1.0
5288,5288,2815,pain au chocolat,pain au chocolat,peɪn oʊ ˈʧɑklət,pɛn o ʃɔkɔla,chocolate bread,chocolate bread,0.6,0.3636363636363636,0.2196969696969697,0.2537878787878788,3.0454545454545454,0.2291666666666666,0,loan,1,,4.9938445,0.9999997615814209,1.0
5289,5289,1131,coquecigrue,coquecigrue,coquecigrue*,kɔkəziɡʀy,coquecigrue,coquecigrue,0.9166666666666666,0.5,0.2,0.2291666666666666,2.4875,0.2104166666666666,0,loan,1,,0.70315886,0.9999996423721313,1.0
5290,5290,137,animé,bateleur,animé*é,batəlœʀ,animated,bateleur,1.0,0.7142857142857143,0.2351190476190476,0.2619047619047619,2.8928571428571432,0.25,7,random,0,211.0,-12.8284025,0.44207963347435,0.4067377746105194
5291,5291,2315,nougatine,matinée,nougatine*,matine,nougatine,morning,0.5,0.375,0.2369791666666666,0.265625,1.953125,0.2630208333333333,5,hard_negative,0,,-10.599366999999999,0.35192006826400757,0.7176306247711182
5292,5292,9476,pampelmoes,fin-de-siècle,pampelmoes*,fin-də-sjə̀kl,pampelmoes,end of century,1.0,0.6,0.1395833333333333,0.15,2.525,0.1395833333333333,12,hard_negative,0,,-11.657642,0.25850504636764526,0.5780240297317505
5293,5293,3554,taxonomy,taxonomie,taxonomy*,taɡzɔnɔmi,taxonomy,taxonomy,0.6666666666666666,0.1111111111111111,0.1296296296296296,0.1388888888888889,1.1111111111111112,0.1388888888888889,2,loan,1,,1.2649362,0.5567408800125122,0.8718612790107727
5294,5294,3185,rapprochement,rapprochement,ˌræˌproʊʃˈmɑn,ʀapʀɔʃəmɑ̃,rapprochement,rapprochement,0.6923076923076923,0.3,0.2041666666666666,0.2416666666666667,2.625,0.2125,0,loan,1,,1.6982846999999999,0.9999996423721313,1.0
5295,5295,3767,vitrail,vitrail,vitrail*,vitʀe,stained glass,stained glass,0.625,0.2857142857142857,0.2886904761904762,0.3273809523809524,2.4107142857142856,0.3154761904761904,0,loan,1,,2.575302,0.9999997019767761,1.0
5296,5296,305,avant-texte,uncountable,avant-texte*,œ̃kuntabl,avant-texte,uncountable,0.9166666666666666,0.5,0.2875,0.3125,2.95,0.30625,9,loan,1,,3.8545298999999997,0.6014374494552612,0.7213881015777588
5297,5297,3243,réseau,réseau,réseau*,ʀezo,network,network,0.8571428571428571,0.4,0.3472222222222222,0.3958333333333333,2.9375,0.3819444444444444,0,loan,1,,3.8970275,0.999999463558197,1.0
5298,5298,1291,dramaturgy,escamoterie,ˈdrɑmətərʤi,ɛskamɔtəʀi,dramaturgy,evasion,0.6363636363636364,0.2,0.15625,0.1875,1.7,0.1666666666666666,7,hard_negative,0,,-15.382626,0.3716087341308594,0.6142060160636902
5299,5299,1551,déculassement,countable and uncountable,déculassement*,kuntablə ɑ̃d ynkuntabl,decline,countable and uncountable,0.8636363636363636,0.5789473684210527,0.3782894736842105,0.41228070175438597,3.5855263157894735,0.4089912280701754,21,loan,1,,16.444035,0.37072914838790894,0.49595221877098083
5300,5300,10188,diabase,beau idéal,ˈdaɪəˌbeɪs,bəo ideal,diabase,beautiful ideal,0.9,0.375,0.109375,0.1145833333333333,1.3125,0.109375,9,hard_negative,0,,-5.4008864999999995,0.38985246419906616,0.5870720148086548
5301,5301,6633,bolide,velouté,bolide*,vəlute,fireball,velvety,0.7142857142857143,0.0,0.0520833333333333,0.0555555555555555,0.6041666666666666,0.0520833333333333,6,hard_negative,0,,-3.7906269999999997,0.49026909470558167,0.6414415836334229
5302,5302,277,au contraire,au contraire,oʊ contraire*,o kɔ̃tʀɛʀ,on the contrary,on the contrary,0.7692307692307693,0.4545454545454545,0.3731060606060606,0.4280303030303031,3.1590909090909087,0.4128787878787878,0,loan,1,,8.539647,0.999999463558197,1.0
5303,5303,2307,juxtaposition,juxtaposition,ˌʤəkstəpəˈzɪʃən,ʒykstapɔzisjɔ̃,juxtaposition,juxtaposition,0.7333333333333333,0.2307692307692307,0.1458333333333333,0.1602564102564102,1.7403846153846154,0.1522435897435897,0,loan,1,,6.928422,0.9999997615814209,1.0
5304,5304,32,abri,bijou,abri*,biʒu,shelter,bijou,0.8,0.75,0.2291666666666666,0.2708333333333333,4.90625,0.2291666666666666,5,random,0,41.0,-9.771803,0.5207992792129517,0.7346184849739075
5305,5305,10846,pulverise,tour d'horizon,pulverise*,tuʀ d'ɔʀizɔ̃,pulverise,overview,0.8333333333333334,0.2222222222222222,0.1087962962962962,0.1296296296296296,1.2083333333333333,0.1087962962962962,11,hard_negative,0,,-9.910263,0.37767255306243896,0.49396249651908875
5306,5306,153,ammunition,amunition,ˌæmjəˈnɪʃən,amynisjɔ̃,ammunition,ammunition,0.9090909090909092,0.3333333333333333,0.1851851851851852,0.2129629629629629,2.3194444444444446,0.1967592592592592,1,loan,1,,4.2841325,0.42262792587280273,0.575624406337738
5307,5307,458,beurrage,beurrage,beurrage*,bœʀʀaʒ,beurrage,beurrage,0.7777777777777778,0.2857142857142857,0.2202380952380953,0.2678571428571428,2.6785714285714284,0.2351190476190476,0,loan,1,,10.306299000000001,0.9999995231628418,1.0
5308,5308,8551,politesse,bénédictin,politesse*,benediktɛ̃,politeness,Benedictine,1.0,0.2222222222222222,0.0810185185185185,0.0833333333333333,1.0416666666666667,0.0810185185185185,10,hard_negative,0,,-12.830739999999999,0.3904851973056793,0.596770167350769
5309,5309,445,benitier,bénitier,benitier*,benisjəʀ,benitier,stoup,0.5555555555555556,0.125,0.046875,0.0625,0.75,0.046875,1,loan,1,,-1.3581201999999999,0.594348669052124,0.8984615206718445
5310,5310,1455,diffix,diffixe,diffix*,difiɡz,diffix,diffixe,0.4285714285714285,0.3333333333333333,0.1319444444444444,0.1527777777777778,2.625,0.1319444444444444,1,loan,1,,3.2419403,0.7745702862739563,0.8661591410636902
5311,5311,1740,esplanade,esplanade,ˌɛspləˈnɑd,ɛsplanad,esplanade,esplanade,0.4,0.0,0.0234375,0.0260416666666666,0.25,0.0234375,0,loan,1,,3.20969,0.9999996423721313,1.0
5312,5312,202,aplome,aplome,aplome*,aplɔm,applaud,applaud,0.4285714285714285,0.1666666666666666,0.15625,0.1736111111111111,1.25,0.1736111111111111,0,loan,1,,-0.8188546999999999,0.9999997615814209,1.0
5313,5313,587,braille,braille,breɪl,bʀel,braille,braille,0.4,0.2,0.2125,0.25,1.825,0.2333333333333333,0,loan,1,,2.6548326,0.9999997019767761,1.0
5314,5314,599,breloque,breloque,breloque*,bʀəlɔk,charm,charm,0.7777777777777778,0.25,0.265625,0.3020833333333333,2.234375,0.2916666666666667,0,loan,1,,2.8121753,0.9999995231628418,1.0
5315,5315,1134,coquet,coquet,coquet*,kɔkɛ,coquet,coquet,1.0,0.5,0.3298611111111111,0.3611111111111111,2.6666666666666665,0.3611111111111111,0,loan,1,,4.7280197,0.999999463558197,1.0
