,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,mbert_src_assbert_trg,label
451,All languages,হিয়া,হিয়া,ɦie̯a,ɦija,Heart,Heart,0.4,0.0,0.0208333333333333,0.03125,0.21875,0.0208333333333333,0.021180868,loan
452,All languages,আট,আঠ,aʈɔ,atʰ,Eight,eight,0.6666666666666666,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.6666666666666665,0.3611111111111111,0.0009840922,loan
453,All languages,মু,মুহ,mu,muɦ,Mu,Muh,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,0.07209857,loan
454,All languages,অগ্নি,আগুনি,oɡn̪i,aguni,Fire,Fire,0.8,0.25,0.1145833333333333,0.125,2.53125,0.1145833333333333,0.016443184,loan
455,All languages,বাউল,বলিয়া,baulɔ,bɔlija,Bowl,Saying,0.8333333333333334,0.1666666666666666,0.2673611111111111,0.2847222222222222,2.7291666666666665,0.28125,0.02722843,loan
456,All languages,খাদ্য,খানা,kʰad̪d͡zɔ,kʰana,Food,Food,0.6666666666666666,0.4,0.2416666666666666,0.2583333333333333,2.35,0.2583333333333333,0.08078652,loan
457,All languages,জানা,জানা,d͡ʑan̪a,zana,To know,To know,0.5714285714285714,0.25,0.0625,0.0625,0.75,0.0625,0.025271626,loan
458,All languages,দুঃখ,দুখ,d̪uhkʰɔ,dukʰ,Sorry,pain,0.4285714285714285,0.4,0.3666666666666667,0.4083333333333334,2.95,0.4083333333333334,0.04533048,loan
459,All languages,ধর্ম,ধৰ্ম,d̪ʱɔrmɔ,dʰɔɹmɔ,Religion,religion,0.4285714285714285,0.0,0.05,0.0666666666666666,0.8,0.05,0.028630713,loan
460,All languages,সন্ধ্যা,সন্ধিয়া,ʃɔn̪d̪ʱæ,xɔndʰija,Evening,evening,0.75,0.4285714285714285,0.2946428571428571,0.3273809523809524,2.4107142857142856,0.3244047619047618,0.010273982,loan
